Script started on 2026-04-22 18:01:08+00:00 [COMMAND="cd ~/secure-reliable-file-fransfer && sudo PYTHONPATH=. python3 -u main.py --mode client --config config_phase2.json --file ./gdrive-folder/test_100mb_file" TERM="xterm-256color" TTY="/dev/pts/0" COLUMNS="222" LINES="30"]
[CLIENT] running on 172.31.64.201:50000
[CLIENT] talking to server 172.31.77.14:50000
[CLIENT] sent ClientHello
[CLIENT] Handshake complete
[CLIENT] requested file: ./gdrive-folder/test_100mb_file
[CLIENT] sent ACK 5
[CLIENT] sent ACK 30
[CLIENT] sent ACK 57
[CLIENT] sent ACK 83
[CLIENT] sent ACK 111
[CLIENT] sent ACK 138
[CLIENT] sent ACK 166
[CLIENT] sent ACK 193
[CLIENT] sent ACK 220
[CLIENT] sent ACK 245
[CLIENT] sent ACK 272
[CLIENT] sent ACK 298
[CLIENT] sent ACK 324
[CLIENT] sent ACK 349
[CLIENT] sent ACK 374
[CLIENT] sent ACK 399
[CLIENT] sent ACK 424
[CLIENT] sent ACK 449
[CLIENT] sent ACK 473
[CLIENT] sent ACK 500
[CLIENT] sent ACK 524
[CLIENT] sent ACK 550
[CLIENT] sent ACK 574
[CLIENT] sent ACK 598
[CLIENT] sent ACK 623
[CLIENT] sent ACK 648
[CLIENT] sent ACK 674
[CLIENT] sent ACK 700
[CLIENT] sent ACK 726
[CLIENT] sent ACK 751
[CLIENT] sent ACK 776
[CLIENT] sent ACK 801
[CLIENT] sent ACK 827
[CLIENT] sent ACK 852
[CLIENT] sent ACK 875
[CLIENT] sent ACK 900
[CLIENT] sent ACK 924
[CLIENT] sent ACK 950
[CLIENT] sent ACK 976
[CLIENT] sent ACK 999
[CLIENT] sent ACK 1026
[CLIENT] sent ACK 1047
[CLIENT] sent ACK 1072
[CLIENT] sent ACK 1099
[CLIENT] sent ACK 1125
[CLIENT] sent ACK 1152
[CLIENT] sent ACK 1179
[CLIENT] sent ACK 1202
[CLIENT] sent ACK 1225
[CLIENT] sent ACK 1248
[CLIENT] sent ACK 1272
[CLIENT] sent ACK 1297
[CLIENT] sent ACK 1323
[CLIENT] sent ACK 1347
[CLIENT] sent ACK 1371
[CLIENT] sent ACK 1395
[CLIENT] sent ACK 1420
[CLIENT] sent ACK 1444
[CLIENT] sent ACK 1470
[CLIENT] sent ACK 1494
[CLIENT] sent ACK 1517
[CLIENT] sent ACK 1543
[CLIENT] sent ACK 1568
[CLIENT] sent ACK 1592
[CLIENT] sent ACK 1613
[CLIENT] sent ACK 1638
[CLIENT] sent ACK 1663
[CLIENT] sent ACK 1685
[CLIENT] sent ACK 1709
[CLIENT] sent ACK 1733
[CLIENT] sent ACK 1757
[CLIENT] sent ACK 1782
[CLIENT] sent ACK 1805
[CLIENT] sent ACK 1828
[CLIENT] sent ACK 1853
[CLIENT] sent ACK 1877
[CLIENT] sent ACK 1902
[CLIENT] sent ACK 1925
[CLIENT] sent ACK 1948
[CLIENT] sent ACK 1973
[CLIENT] sent ACK 1997
[CLIENT] sent ACK 2024
[CLIENT] sent ACK 2050
[CLIENT] sent ACK 2075
[CLIENT] sent ACK 2098
[CLIENT] sent ACK 2121
[CLIENT] sent ACK 2145
[CLIENT] sent ACK 2170
[CLIENT] sent ACK 2194
[CLIENT] sent ACK 2218
[CLIENT] sent ACK 2242
[CLIENT] sent ACK 2266
[CLIENT] sent ACK 2290
[CLIENT] sent ACK 2314
[CLIENT] sent ACK 2339
[CLIENT] sent ACK 2361
[CLIENT] sent ACK 2385
[CLIENT] sent ACK 2408
[CLIENT] sent ACK 2433
[CLIENT] sent ACK 2457
[CLIENT] sent ACK 2480
[CLIENT] sent ACK 2503
[CLIENT] sent ACK 2526
[CLIENT] sent ACK 2550
[CLIENT] sent ACK 2575
[CLIENT] sent ACK 2599
[CLIENT] sent ACK 2624
[CLIENT] sent ACK 2650
[CLIENT] sent ACK 2674
[CLIENT] sent ACK 2698
[CLIENT] sent ACK 2721
[CLIENT] sent ACK 2746
[CLIENT] sent ACK 2770
[CLIENT] sent ACK 2795
[CLIENT] sent ACK 2819
[CLIENT] sent ACK 2844
[CLIENT] sent ACK 2869
[CLIENT] sent ACK 2894
[CLIENT] sent ACK 2918
[CLIENT] sent ACK 2942
[CLIENT] sent ACK 2967
[CLIENT] sent ACK 2992
[CLIENT] sent ACK 3017
[CLIENT] sent ACK 3042
[CLIENT] sent ACK 3065
[CLIENT] sent ACK 3090
[CLIENT] sent ACK 3113
[CLIENT] sent ACK 3139
[CLIENT] sent ACK 3164
[CLIENT] sent ACK 3188
[CLIENT] sent ACK 3212
[CLIENT] sent ACK 3238
[CLIENT] sent ACK 3262
[CLIENT] sent ACK 3288
[CLIENT] sent ACK 3311
[CLIENT] sent ACK 3337
[CLIENT] sent ACK 3362
[CLIENT] sent ACK 3386
[CLIENT] sent ACK 3410
[CLIENT] sent ACK 3434
[CLIENT] sent ACK 3458
[CLIENT] sent ACK 3484
[CLIENT] sent ACK 3508
[CLIENT] sent ACK 3533
[CLIENT] sent ACK 3557
[CLIENT] sent ACK 3582
[CLIENT] sent ACK 3605
[CLIENT] sent ACK 3630
[CLIENT] sent ACK 3653
[CLIENT] sent ACK 3676
[CLIENT] sent ACK 3700
[CLIENT] sent ACK 3724
[CLIENT] sent ACK 3749
[CLIENT] sent ACK 3770
[CLIENT] sent ACK 3792
[CLIENT] sent ACK 3816
[CLIENT] sent ACK 3840
[CLIENT] sent ACK 3865
[CLIENT] sent ACK 3888
[CLIENT] sent ACK 3911
[CLIENT] sent ACK 3935
[CLIENT] sent ACK 3959
[CLIENT] sent ACK 3983
[CLIENT] sent ACK 4007
[CLIENT] sent ACK 4035
[CLIENT] sent ACK 4058
[CLIENT] sent ACK 4081
[CLIENT] sent ACK 4104
[CLIENT] sent ACK 4129
[CLIENT] sent ACK 4153
[CLIENT] sent ACK 4176
[CLIENT] sent ACK 4200
[CLIENT] sent ACK 4225
[CLIENT] sent ACK 4248
[CLIENT] sent ACK 4274
[CLIENT] sent ACK 4297
[CLIENT] sent ACK 4320
[CLIENT] sent ACK 4344
[CLIENT] sent ACK 4368
[CLIENT] sent ACK 4393
[CLIENT] sent ACK 4418
[CLIENT] sent ACK 4442
[CLIENT] sent ACK 4465
[CLIENT] sent ACK 4491
[CLIENT] sent ACK 4513
[CLIENT] sent ACK 4538
[CLIENT] sent ACK 4563
[CLIENT] sent ACK 4587
[CLIENT] sent ACK 4612
[CLIENT] sent ACK 4636
[CLIENT] sent ACK 4660
[CLIENT] sent ACK 4685
[CLIENT] sent ACK 4710
[CLIENT] sent ACK 4735
[CLIENT] sent ACK 4759
[CLIENT] sent ACK 4781
[CLIENT] sent ACK 4805
[CLIENT] sent ACK 4829
[CLIENT] sent ACK 4852
[CLIENT] sent ACK 4875
[CLIENT] sent ACK 4900
[CLIENT] sent ACK 4924
[CLIENT] sent ACK 4949
[CLIENT] sent ACK 4973
[CLIENT] sent ACK 5000
[CLIENT] sent ACK 5023
[CLIENT] sent ACK 5047
[CLIENT] sent ACK 5072
[CLIENT] sent ACK 5097
[CLIENT] sent ACK 5120
[CLIENT] sent ACK 5141
[CLIENT] sent ACK 5168
[CLIENT] sent ACK 5190
[CLIENT] sent ACK 5214
[CLIENT] sent ACK 5237
[CLIENT] sent ACK 5257
[CLIENT] sent ACK 5281
[CLIENT] sent ACK 5304
[CLIENT] sent ACK 5328
[CLIENT] sent ACK 5352
[CLIENT] sent ACK 5376
[CLIENT] sent ACK 5401
[CLIENT] sent ACK 5424
[CLIENT] sent ACK 5449
[CLIENT] sent ACK 5472
[CLIENT] sent ACK 5498
[CLIENT] sent ACK 5523
[CLIENT] sent ACK 5548
[CLIENT] sent ACK 5573
[CLIENT] sent ACK 5598
[CLIENT] sent ACK 5620
[CLIENT] sent ACK 5643
[CLIENT] sent ACK 5668
[CLIENT] sent ACK 5691
[CLIENT] sent ACK 5715
[CLIENT] sent ACK 5737
[CLIENT] sent ACK 5761
[CLIENT] sent ACK 5787
[CLIENT] sent ACK 5811
[CLIENT] sent ACK 5835
[CLIENT] sent ACK 5858
[CLIENT] sent ACK 5883
[CLIENT] sent ACK 5909
[CLIENT] sent ACK 5934
[CLIENT] sent ACK 5956
[CLIENT] sent ACK 5978
[CLIENT] sent ACK 6003
[CLIENT] sent ACK 6027
[CLIENT] sent ACK 6052
[CLIENT] sent ACK 6076
[CLIENT] sent ACK 6099
[CLIENT] sent ACK 6124
[CLIENT] sent ACK 6148
[CLIENT] sent ACK 6173
[CLIENT] sent ACK 6198
[CLIENT] sent ACK 6220
[CLIENT] sent ACK 6245
[CLIENT] sent ACK 6270
[CLIENT] sent ACK 6295
[CLIENT] sent ACK 6320
[CLIENT] sent ACK 6341
[CLIENT] sent ACK 6366
[CLIENT] sent ACK 6389
[CLIENT] sent ACK 6414
[CLIENT] sent ACK 6438
[CLIENT] sent ACK 6461
[CLIENT] sent ACK 6484
[CLIENT] sent ACK 6508
[CLIENT] sent ACK 6532
[CLIENT] sent ACK 6555
[CLIENT] sent ACK 6578
[CLIENT] sent ACK 6602
[CLIENT] sent ACK 6626
[CLIENT] sent ACK 6652
[CLIENT] sent ACK 6677
[CLIENT] sent ACK 6699
[CLIENT] sent ACK 6724
[CLIENT] sent ACK 6747
[CLIENT] sent ACK 6772
[CLIENT] sent ACK 6795
[CLIENT] sent ACK 6819
[CLIENT] sent ACK 6842
[CLIENT] sent ACK 6866
[CLIENT] sent ACK 6890
[CLIENT] sent ACK 6916
[CLIENT] sent ACK 6936
[CLIENT] sent ACK 6960
[CLIENT] sent ACK 6983
[CLIENT] sent ACK 7007
[CLIENT] sent ACK 7031
[CLIENT] sent ACK 7055
[CLIENT] sent ACK 7078
[CLIENT] sent ACK 7103
[CLIENT] sent ACK 7127
[CLIENT] sent ACK 7151
[CLIENT] sent ACK 7174
[CLIENT] sent ACK 7199
[CLIENT] sent ACK 7221
[CLIENT] sent ACK 7247
[CLIENT] sent ACK 7271
[CLIENT] sent ACK 7294
[CLIENT] sent ACK 7317
[CLIENT] sent ACK 7340
[CLIENT] sent ACK 7365
[CLIENT] sent ACK 7389
[CLIENT] sent ACK 7411
[CLIENT] sent ACK 7436
[CLIENT] sent ACK 7462
[CLIENT] sent ACK 7486
[CLIENT] sent ACK 7510
[CLIENT] sent ACK 7533
[CLIENT] sent ACK 7557
[CLIENT] sent ACK 7582
[CLIENT] sent ACK 7606
[CLIENT] sent ACK 7630
[CLIENT] sent ACK 7653
[CLIENT] sent ACK 7677
[CLIENT] sent ACK 7699
[CLIENT] sent ACK 7724
[CLIENT] sent ACK 7749
[CLIENT] sent ACK 7774
[CLIENT] sent ACK 7798
[CLIENT] sent ACK 7822
[CLIENT] sent ACK 7845
[CLIENT] sent ACK 7870
[CLIENT] sent ACK 7895
[CLIENT] sent ACK 7920
[CLIENT] sent ACK 7944
[CLIENT] sent ACK 7967
[CLIENT] sent ACK 7992
[CLIENT] sent ACK 8013
[CLIENT] sent ACK 8037
[CLIENT] sent ACK 8061
[CLIENT] sent ACK 8085
[CLIENT] sent ACK 8108
[CLIENT] sent ACK 8131
[CLIENT] sent ACK 8157
[CLIENT] sent ACK 8181
[CLIENT] sent ACK 8205
[CLIENT] sent ACK 8229
[CLIENT] sent ACK 8251
[CLIENT] sent ACK 8276
[CLIENT] sent ACK 8301
[CLIENT] sent ACK 8325
[CLIENT] sent ACK 8350
[CLIENT] sent ACK 8373
[CLIENT] sent ACK 8398
[CLIENT] sent ACK 8420
[CLIENT] sent ACK 8446
[CLIENT] sent ACK 8470
[CLIENT] sent ACK 8495
[CLIENT] sent ACK 8519
[CLIENT] sent ACK 8544
[CLIENT] sent ACK 8567
[CLIENT] sent ACK 8591
[CLIENT] sent ACK 8615
[CLIENT] sent ACK 8640
[CLIENT] sent ACK 8664
[CLIENT] sent ACK 8688
[CLIENT] sent ACK 8714
[CLIENT] sent ACK 8737
[CLIENT] sent ACK 8761
[CLIENT] sent ACK 8784
[CLIENT] sent ACK 8807
[CLIENT] sent ACK 8832
[CLIENT] sent ACK 8857
[CLIENT] sent ACK 8881
[CLIENT] sent ACK 8906
[CLIENT] sent ACK 8932
[CLIENT] sent ACK 8957
[CLIENT] sent ACK 8978
[CLIENT] sent ACK 9002
[CLIENT] sent ACK 9026
[CLIENT] sent ACK 9049
[CLIENT] sent ACK 9074
[CLIENT] sent ACK 9095
[CLIENT] sent ACK 9119
[CLIENT] sent ACK 9145
[CLIENT] sent ACK 9169
[CLIENT] sent ACK 9194
[CLIENT] sent ACK 9217
[CLIENT] sent ACK 9243
[CLIENT] sent ACK 9267
[CLIENT] sent ACK 9290
[CLIENT] sent ACK 9315
[CLIENT] sent ACK 9338
[CLIENT] sent ACK 9363
[CLIENT] sent ACK 9388
[CLIENT] sent ACK 9413
[CLIENT] sent ACK 9436
[CLIENT] sent ACK 9462
[CLIENT] sent ACK 9488
[CLIENT] sent ACK 9511
[CLIENT] sent ACK 9534
[CLIENT] sent ACK 9559
[CLIENT] sent ACK 9581
[CLIENT] sent ACK 9604
[CLIENT] sent ACK 9627
[CLIENT] sent ACK 9652
[CLIENT] sent ACK 9676
[CLIENT] sent ACK 9699
[CLIENT] sent ACK 9723
[CLIENT] sent ACK 9746
[CLIENT] sent ACK 9771
[CLIENT] sent ACK 9795
[CLIENT] sent ACK 9819
[CLIENT] sent ACK 9845
[CLIENT] sent ACK 9870
[CLIENT] sent ACK 9895
[CLIENT] sent ACK 9919
[CLIENT] sent ACK 9942
[CLIENT] sent ACK 9965
[CLIENT] sent ACK 9989
[CLIENT] sent ACK 10013
[CLIENT] sent ACK 10038
[CLIENT] sent ACK 10059
[CLIENT] sent ACK 10082
[CLIENT] sent ACK 10106
[CLIENT] sent ACK 10129
[CLIENT] sent ACK 10153
[CLIENT] sent ACK 10176
[CLIENT] sent ACK 10199
[CLIENT] sent ACK 10223
[CLIENT] sent ACK 10246
[CLIENT] sent ACK 10269
[CLIENT] sent ACK 10291
[CLIENT] sent ACK 10314
[CLIENT] sent ACK 10337
[CLIENT] sent ACK 10361
[CLIENT] sent ACK 10384
[CLIENT] sent ACK 10407
[CLIENT] sent ACK 10431
[CLIENT] sent ACK 10454
[CLIENT] sent ACK 10477
[CLIENT] sent ACK 10503
[CLIENT] sent ACK 10525
[CLIENT] sent ACK 10550
[CLIENT] sent ACK 10574
[CLIENT] sent ACK 10599
[CLIENT] sent ACK 10624
[CLIENT] sent ACK 10649
[CLIENT] sent ACK 10674
[CLIENT] sent ACK 10699
[CLIENT] sent ACK 10724
[CLIENT] sent ACK 10748
[CLIENT] sent ACK 10771
[CLIENT] sent ACK 10796
[CLIENT] sent ACK 10819
[CLIENT] sent ACK 10845
[CLIENT] sent ACK 10869
[CLIENT] sent ACK 10891
[CLIENT] sent ACK 10917
[CLIENT] sent ACK 10940
[CLIENT] sent ACK 10966
[CLIENT] sent ACK 10986
[CLIENT] sent ACK 11006
[CLIENT] sent ACK 11033
[CLIENT] sent ACK 11059
[CLIENT] sent ACK 11083
[CLIENT] sent ACK 11108
[CLIENT] sent ACK 11131
[CLIENT] sent ACK 11158
[CLIENT] sent ACK 11182
[CLIENT] sent ACK 11206
[CLIENT] sent ACK 11231
[CLIENT] sent ACK 11255
[CLIENT] sent ACK 11279
[CLIENT] sent ACK 11303
[CLIENT] sent ACK 11326
[CLIENT] sent ACK 11349
[CLIENT] sent ACK 11371
[CLIENT] sent ACK 11395
[CLIENT] sent ACK 11419
[CLIENT] sent ACK 11445
[CLIENT] sent ACK 11470
[CLIENT] sent ACK 11492
[CLIENT] sent ACK 11517
[CLIENT] sent ACK 11541
[CLIENT] sent ACK 11566
[CLIENT] sent ACK 11589
[CLIENT] sent ACK 11611
[CLIENT] sent ACK 11634
[CLIENT] sent ACK 11657
[CLIENT] sent ACK 11679
[CLIENT] sent ACK 11703
[CLIENT] sent ACK 11725
[CLIENT] sent ACK 11749
[CLIENT] sent ACK 11772
[CLIENT] sent ACK 11795
[CLIENT] sent ACK 11819
[CLIENT] sent ACK 11842
[CLIENT] sent ACK 11866
[CLIENT] sent ACK 11891
[CLIENT] sent ACK 11914
[CLIENT] sent ACK 11939
[CLIENT] sent ACK 11961
[CLIENT] sent ACK 11986
[CLIENT] sent ACK 12009
[CLIENT] sent ACK 12033
[CLIENT] sent ACK 12057
[CLIENT] sent ACK 12081
[CLIENT] sent ACK 12105
[CLIENT] sent ACK 12129
[CLIENT] sent ACK 12152
[CLIENT] sent ACK 12176
[CLIENT] sent ACK 12199
[CLIENT] sent ACK 12224
[CLIENT] sent ACK 12249
[CLIENT] sent ACK 12273
[CLIENT] sent ACK 12299
[CLIENT] sent ACK 12321
[CLIENT] sent ACK 12347
[CLIENT] sent ACK 12372
[CLIENT] sent ACK 12400
[CLIENT] sent ACK 12424
[CLIENT] sent ACK 12445
[CLIENT] sent ACK 12472
[CLIENT] sent ACK 12495
[CLIENT] sent ACK 12521
[CLIENT] sent ACK 12546
[CLIENT] sent ACK 12573
[CLIENT] sent ACK 12598
[CLIENT] sent ACK 12624
[CLIENT] sent ACK 12648
[CLIENT] sent ACK 12671
[CLIENT] sent ACK 12695
[CLIENT] sent ACK 12721
[CLIENT] sent ACK 12745
[CLIENT] sent ACK 12769
[CLIENT] sent ACK 12792
[CLIENT] sent ACK 12815
[CLIENT] sent ACK 12840
[CLIENT] sent ACK 12864
[CLIENT] sent ACK 12887
[CLIENT] sent ACK 12911
[CLIENT] sent ACK 12933
[CLIENT] sent ACK 12955
[CLIENT] sent ACK 12978
[CLIENT] sent ACK 13003
[CLIENT] sent ACK 13028
[CLIENT] sent ACK 13050
[CLIENT] sent ACK 13073
[CLIENT] sent ACK 13097
[CLIENT] sent ACK 13121
[CLIENT] sent ACK 13146
[CLIENT] sent ACK 13167
[CLIENT] sent ACK 13192
[CLIENT] sent ACK 13214
[CLIENT] sent ACK 13237
[CLIENT] sent ACK 13260
[CLIENT] sent ACK 13282
[CLIENT] sent ACK 13305
[CLIENT] sent ACK 13330
[CLIENT] sent ACK 13355
[CLIENT] sent ACK 13379
[CLIENT] sent ACK 13403
[CLIENT] sent ACK 13426
[CLIENT] sent ACK 13452
[CLIENT] sent ACK 13476
[CLIENT] sent ACK 13500
[CLIENT] sent ACK 13526
[CLIENT] sent ACK 13549
[CLIENT] sent ACK 13572
[CLIENT] sent ACK 13596
[CLIENT] sent ACK 13619
[CLIENT] sent ACK 13640
[CLIENT] sent ACK 13664
[CLIENT] sent ACK 13687
[CLIENT] sent ACK 13711
[CLIENT] sent ACK 13736
[CLIENT] sent ACK 13758
[CLIENT] sent ACK 13785
[CLIENT] sent ACK 13811
