Script started on 2026-04-22 17:16:02+00:00 [COMMAND="cd ~/secure-reliable-file-fransfer && { /usr/bin/time -p sudo PYTHONPATH=. python3 -u main.py --mode client --config config_phase1.json --file ./gdrive-folder/test_500mb_file; } 2>&1" TERM="xterm-256color" TTY="/dev/pts/0" COLUMNS="222" LINES="30"]
[CLIENT] running on 172.31.64.201:50000
[CLIENT] talking to server 172.31.77.14:50000
[CLIENT] sent ClientHello
[CLIENT] Handshake complete
[CLIENT] requested file: ./gdrive-folder/test_500mb_file
[CLIENT] sent ACK 6
[CLIENT] sent ACK 29
[CLIENT] sent ACK 55
[CLIENT] sent ACK 80
[CLIENT] sent ACK 103
[CLIENT] sent ACK 128
[CLIENT] sent ACK 152
[CLIENT] sent ACK 176
[CLIENT] sent ACK 201
[CLIENT] sent ACK 227
[CLIENT] sent ACK 252
[CLIENT] sent ACK 275
[CLIENT] sent ACK 299
[CLIENT] sent ACK 324
[CLIENT] sent ACK 349
[CLIENT] sent ACK 375
[CLIENT] sent ACK 400
[CLIENT] sent ACK 424
[CLIENT] sent ACK 449
[CLIENT] sent ACK 474
[CLIENT] sent ACK 499
[CLIENT] sent ACK 522
[CLIENT] sent ACK 547
[CLIENT] sent ACK 571
[CLIENT] sent ACK 595
[CLIENT] sent ACK 621
[CLIENT] sent ACK 644
[CLIENT] sent ACK 668
[CLIENT] sent ACK 691
[CLIENT] sent ACK 715
[CLIENT] sent ACK 740
[CLIENT] sent ACK 764
[CLIENT] sent ACK 784
[CLIENT] sent ACK 807
[CLIENT] sent ACK 829
[CLIENT] sent ACK 853
[CLIENT] sent ACK 879
[CLIENT] sent ACK 902
[CLIENT] sent ACK 926
[CLIENT] sent ACK 949
[CLIENT] sent ACK 974
[CLIENT] sent ACK 998
[CLIENT] sent ACK 1024
[CLIENT] sent ACK 1049
[CLIENT] sent ACK 1074
[CLIENT] sent ACK 1098
[CLIENT] sent ACK 1123
[CLIENT] sent ACK 1148
[CLIENT] sent ACK 1172
[CLIENT] sent ACK 1196
[CLIENT] sent ACK 1220
[CLIENT] sent ACK 1244
[CLIENT] sent ACK 1268
[CLIENT] sent ACK 1293
[CLIENT] sent ACK 1318
[CLIENT] sent ACK 1343
[CLIENT] sent ACK 1366
[CLIENT] sent ACK 1392
[CLIENT] sent ACK 1416
[CLIENT] sent ACK 1442
[CLIENT] sent ACK 1467
[CLIENT] sent ACK 1490
[CLIENT] sent ACK 1515
[CLIENT] sent ACK 1536
[CLIENT] sent ACK 1562
[CLIENT] sent ACK 1587
[CLIENT] sent ACK 1611
[CLIENT] sent ACK 1637
[CLIENT] sent ACK 1663
[CLIENT] sent ACK 1688
[CLIENT] sent ACK 1713
[CLIENT] sent ACK 1735
[CLIENT] sent ACK 1762
[CLIENT] sent ACK 1787
[CLIENT] sent ACK 1811
[CLIENT] sent ACK 1836
[CLIENT] sent ACK 1859
[CLIENT] sent ACK 1885
[CLIENT] sent ACK 1909
[CLIENT] sent ACK 1933
[CLIENT] sent ACK 1959
[CLIENT] sent ACK 1983
[CLIENT] sent ACK 2006
[CLIENT] sent ACK 2030
[CLIENT] sent ACK 2054
[CLIENT] sent ACK 2079
[CLIENT] sent ACK 2104
[CLIENT] sent ACK 2129
[CLIENT] sent ACK 2154
[CLIENT] sent ACK 2178
[CLIENT] sent ACK 2202
[CLIENT] sent ACK 2225
[CLIENT] sent ACK 2246
[CLIENT] sent ACK 2268
[CLIENT] sent ACK 2290
[CLIENT] sent ACK 2316
[CLIENT] sent ACK 2340
[CLIENT] sent ACK 2365
[CLIENT] sent ACK 2391
[CLIENT] sent ACK 2416
[CLIENT] sent ACK 2439
[CLIENT] sent ACK 2466
[CLIENT] sent ACK 2488
[CLIENT] sent ACK 2511
[CLIENT] sent ACK 2536
[CLIENT] sent ACK 2549
[CLIENT] sent ACK 2560
[CLIENT] sent ACK 2580
[CLIENT] sent ACK 2601
[CLIENT] sent ACK 2626
[CLIENT] sent ACK 2653
[CLIENT] sent ACK 2679
[CLIENT] sent ACK 2704
[CLIENT] sent ACK 2729
[CLIENT] sent ACK 2753
[CLIENT] sent ACK 2780
[CLIENT] sent ACK 2807
[CLIENT] sent ACK 2832
[CLIENT] sent ACK 2859
[CLIENT] sent ACK 2886
[CLIENT] sent ACK 2911
[CLIENT] sent ACK 2938
[CLIENT] sent ACK 2963
[CLIENT] sent ACK 2989
[CLIENT] sent ACK 3013
[CLIENT] sent ACK 3040
[CLIENT] sent ACK 3067
[CLIENT] sent ACK 3093
[CLIENT] sent ACK 3120
[CLIENT] sent ACK 3146
[CLIENT] sent ACK 3173
[CLIENT] sent ACK 3197
[CLIENT] sent ACK 3220
[CLIENT] sent ACK 3244
[CLIENT] sent ACK 3268
[CLIENT] sent ACK 3292
[CLIENT] sent ACK 3313
[CLIENT] sent ACK 3334
[CLIENT] sent ACK 3358
[CLIENT] sent ACK 3382
[CLIENT] sent ACK 3409
[CLIENT] sent ACK 3433
[CLIENT] sent ACK 3459
[CLIENT] sent ACK 3483
[CLIENT] sent ACK 3506
[CLIENT] sent ACK 3532
[CLIENT] sent ACK 3557
[CLIENT] sent ACK 3579
[CLIENT] sent ACK 3603
[CLIENT] sent ACK 3628
[CLIENT] sent ACK 3652
[CLIENT] sent ACK 3676
[CLIENT] sent ACK 3700
[CLIENT] sent ACK 3724
[CLIENT] sent ACK 3750
[CLIENT] sent ACK 3776
[CLIENT] sent ACK 3800
[CLIENT] sent ACK 3824
[CLIENT] sent ACK 3845
[CLIENT] sent ACK 3870
[CLIENT] sent ACK 3892
[CLIENT] sent ACK 3916
[CLIENT] sent ACK 3938
[CLIENT] sent ACK 3963
[CLIENT] sent ACK 3989
[CLIENT] sent ACK 4015
[CLIENT] sent ACK 4038
[CLIENT] sent ACK 4061
[CLIENT] sent ACK 4084
[CLIENT] sent ACK 4109
[CLIENT] sent ACK 4133
[CLIENT] sent ACK 4155
[CLIENT] sent ACK 4179
[CLIENT] sent ACK 4203
[CLIENT] sent ACK 4229
[CLIENT] sent ACK 4254
[CLIENT] sent ACK 4277
[CLIENT] sent ACK 4300
[CLIENT] sent ACK 4326
[CLIENT] sent ACK 4351
[CLIENT] sent ACK 4376
[CLIENT] sent ACK 4400
[CLIENT] sent ACK 4424
[CLIENT] sent ACK 4449
[CLIENT] sent ACK 4471
[CLIENT] sent ACK 4495
[CLIENT] sent ACK 4518
[CLIENT] sent ACK 4539
[CLIENT] sent ACK 4564
[CLIENT] sent ACK 4586
[CLIENT] sent ACK 4609
[CLIENT] sent ACK 4634
[CLIENT] sent ACK 4656
[CLIENT] sent ACK 4680
[CLIENT] sent ACK 4706
[CLIENT] sent ACK 4732
[CLIENT] sent ACK 4757
[CLIENT] sent ACK 4781
[CLIENT] sent ACK 4806
[CLIENT] sent ACK 4830
[CLIENT] sent ACK 4854
[CLIENT] sent ACK 4878
[CLIENT] sent ACK 4903
[CLIENT] sent ACK 4928
[CLIENT] sent ACK 4952
[CLIENT] sent ACK 4976
[CLIENT] sent ACK 5003
[CLIENT] sent ACK 5026
[CLIENT] sent ACK 5049
[CLIENT] sent ACK 5072
[CLIENT] sent ACK 5095
[CLIENT] sent ACK 5118
[CLIENT] sent ACK 5143
[CLIENT] sent ACK 5168
[CLIENT] sent ACK 5192
[CLIENT] sent ACK 5216
[CLIENT] sent ACK 5240
[CLIENT] sent ACK 5263
[CLIENT] sent ACK 5288
[CLIENT] sent ACK 5313
[CLIENT] sent ACK 5336
[CLIENT] sent ACK 5362
[CLIENT] sent ACK 5386
[CLIENT] sent ACK 5409
[CLIENT] sent ACK 5434
[CLIENT] sent ACK 5460
[CLIENT] sent ACK 5486
[CLIENT] sent ACK 5509
[CLIENT] sent ACK 5535
[CLIENT] sent ACK 5560
[CLIENT] sent ACK 5582
[CLIENT] sent ACK 5605
[CLIENT] sent ACK 5627
[CLIENT] sent ACK 5649
[CLIENT] sent ACK 5673
[CLIENT] sent ACK 5696
[CLIENT] sent ACK 5719
[CLIENT] sent ACK 5742
[CLIENT] sent ACK 5767
[CLIENT] sent ACK 5791
[CLIENT] sent ACK 5815
[CLIENT] sent ACK 5841
[CLIENT] sent ACK 5864
[CLIENT] sent ACK 5891
[CLIENT] sent ACK 5916
[CLIENT] sent ACK 5939
[CLIENT] sent ACK 5964
[CLIENT] sent ACK 5988
[CLIENT] sent ACK 6013
[CLIENT] sent ACK 6038
[CLIENT] sent ACK 6063
[CLIENT] sent ACK 6084
[CLIENT] sent ACK 6108
[CLIENT] sent ACK 6133
[CLIENT] sent ACK 6158
[CLIENT] sent ACK 6184
[CLIENT] sent ACK 6208
[CLIENT] sent ACK 6228
[CLIENT] sent ACK 6252
[CLIENT] sent ACK 6275
[CLIENT] sent ACK 6301
[CLIENT] sent ACK 6325
[CLIENT] sent ACK 6347
[CLIENT] sent ACK 6372
[CLIENT] sent ACK 6396
[CLIENT] sent ACK 6420
[CLIENT] sent ACK 6444
[CLIENT] sent ACK 6467
[CLIENT] sent ACK 6492
[CLIENT] sent ACK 6517
[CLIENT] sent ACK 6540
[CLIENT] sent ACK 6564
[CLIENT] sent ACK 6588
[CLIENT] sent ACK 6614
[CLIENT] sent ACK 6638
[CLIENT] sent ACK 6663
[CLIENT] sent ACK 6687
[CLIENT] sent ACK 6710
[CLIENT] sent ACK 6737
[CLIENT] sent ACK 6761
[CLIENT] sent ACK 6787
[CLIENT] sent ACK 6812
[CLIENT] sent ACK 6835
[CLIENT] sent ACK 6859
[CLIENT] sent ACK 6883
[CLIENT] sent ACK 6905
[CLIENT] sent ACK 6927
[CLIENT] sent ACK 6949
[CLIENT] sent ACK 6974
[CLIENT] sent ACK 7000
[CLIENT] sent ACK 7023
[CLIENT] sent ACK 7050
[CLIENT] sent ACK 7075
[CLIENT] sent ACK 7097
[CLIENT] sent ACK 7121
[CLIENT] sent ACK 7146
[CLIENT] sent ACK 7171
[CLIENT] sent ACK 7196
[CLIENT] sent ACK 7221
[CLIENT] sent ACK 7247
[CLIENT] sent ACK 7272
[CLIENT] sent ACK 7295
[CLIENT] sent ACK 7320
[CLIENT] sent ACK 7344
[CLIENT] sent ACK 7369
[CLIENT] sent ACK 7395
[CLIENT] sent ACK 7418
[CLIENT] sent ACK 7444
[CLIENT] sent ACK 7468
[CLIENT] sent ACK 7494
[CLIENT] sent ACK 7518
[CLIENT] sent ACK 7542
[CLIENT] sent ACK 7569
[CLIENT] sent ACK 7594
[CLIENT] sent ACK 7620
[CLIENT] sent ACK 7645
[CLIENT] sent ACK 7668
[CLIENT] sent ACK 7692
[CLIENT] sent ACK 7719
[CLIENT] sent ACK 7746
[CLIENT] sent ACK 7773
[CLIENT] sent ACK 7798
[CLIENT] sent ACK 7825
[CLIENT] sent ACK 7850
[CLIENT] sent ACK 7878
[CLIENT] sent ACK 7902
[CLIENT] sent ACK 7925
[CLIENT] sent ACK 7950
[CLIENT] sent ACK 7973
[CLIENT] sent ACK 7997
[CLIENT] sent ACK 8022
[CLIENT] sent ACK 8045
[CLIENT] sent ACK 8071
[CLIENT] sent ACK 8097
[CLIENT] sent ACK 8121
[CLIENT] sent ACK 8145
[CLIENT] sent ACK 8167
[CLIENT] sent ACK 8190
[CLIENT] sent ACK 8213
[CLIENT] sent ACK 8237
[CLIENT] sent ACK 8261
[CLIENT] sent ACK 8285
[CLIENT] sent ACK 8306
[CLIENT] sent ACK 8329
[CLIENT] sent ACK 8354
[CLIENT] sent ACK 8377
[CLIENT] sent ACK 8399
[CLIENT] sent ACK 8424
[CLIENT] sent ACK 8448
[CLIENT] sent ACK 8474
[CLIENT] sent ACK 8501
[CLIENT] sent ACK 8524
[CLIENT] sent ACK 8549
[CLIENT] sent ACK 8575
[CLIENT] sent ACK 8601
[CLIENT] sent ACK 8627
[CLIENT] sent ACK 8650
[CLIENT] sent ACK 8674
[CLIENT] sent ACK 8698
[CLIENT] sent ACK 8723
[CLIENT] sent ACK 8748
[CLIENT] sent ACK 8770
[CLIENT] sent ACK 8793
[CLIENT] sent ACK 8818
[CLIENT] sent ACK 8841
[CLIENT] sent ACK 8866
[CLIENT] sent ACK 8886
[CLIENT] sent ACK 8909
[CLIENT] sent ACK 8932
[CLIENT] sent ACK 8956
[CLIENT] sent ACK 8979
[CLIENT] sent ACK 9001
[CLIENT] sent ACK 9026
[CLIENT] sent ACK 9049
[CLIENT] sent ACK 9072
[CLIENT] sent ACK 9096
[CLIENT] sent ACK 9119
[CLIENT] sent ACK 9144
[CLIENT] sent ACK 9166
[CLIENT] sent ACK 9191
[CLIENT] sent ACK 9216
[CLIENT] sent ACK 9241
[CLIENT] sent ACK 9265
[CLIENT] sent ACK 9289
[CLIENT] sent ACK 9314
[CLIENT] sent ACK 9338
[CLIENT] sent ACK 9360
[CLIENT] sent ACK 9383
[CLIENT] sent ACK 9408
[CLIENT] sent ACK 9432
[CLIENT] sent ACK 9456
[CLIENT] sent ACK 9480
[CLIENT] sent ACK 9505
[CLIENT] sent ACK 9528
[CLIENT] sent ACK 9552
[CLIENT] sent ACK 9575
[CLIENT] sent ACK 9597
[CLIENT] sent ACK 9620
[CLIENT] sent ACK 9643
[CLIENT] sent ACK 9669
[CLIENT] sent ACK 9692
[CLIENT] sent ACK 9715
[CLIENT] sent ACK 9741
[CLIENT] sent ACK 9765
[CLIENT] sent ACK 9789
[CLIENT] sent ACK 9814
[CLIENT] sent ACK 9837
[CLIENT] sent ACK 9861
[CLIENT] sent ACK 9887
[CLIENT] sent ACK 9913
[CLIENT] sent ACK 9938
[CLIENT] sent ACK 9960
[CLIENT] sent ACK 9984
[CLIENT] sent ACK 10007
[CLIENT] sent ACK 10031
[CLIENT] sent ACK 10056
[CLIENT] sent ACK 10080
[CLIENT] sent ACK 10106
[CLIENT] sent ACK 10129
[CLIENT] sent ACK 10152
[CLIENT] sent ACK 10174
[CLIENT] sent ACK 10195
[CLIENT] sent ACK 10220
[CLIENT] sent ACK 10244
[CLIENT] sent ACK 10268
[CLIENT] sent ACK 10292
[CLIENT] sent ACK 10315
[CLIENT] sent ACK 10340
[CLIENT] sent ACK 10364
[CLIENT] sent ACK 10387
[CLIENT] sent ACK 10412
[CLIENT] sent ACK 10434
[CLIENT] sent ACK 10458
[CLIENT] sent ACK 10483
[CLIENT] sent ACK 10508
[CLIENT] sent ACK 10532
[CLIENT] sent ACK 10556
[CLIENT] sent ACK 10579
[CLIENT] sent ACK 10604
[CLIENT] sent ACK 10629
[CLIENT] sent ACK 10653
[CLIENT] sent ACK 10677
[CLIENT] sent ACK 10702
[CLIENT] sent ACK 10726
[CLIENT] sent ACK 10752
[CLIENT] sent ACK 10779
[CLIENT] sent ACK 10801
[CLIENT] sent ACK 10826
[CLIENT] sent ACK 10850
[CLIENT] sent ACK 10872
[CLIENT] sent ACK 10895
[CLIENT] sent ACK 10918
[CLIENT] sent ACK 10941
[CLIENT] sent ACK 10967
[CLIENT] sent ACK 10990
[CLIENT] sent ACK 11013
[CLIENT] sent ACK 11037
[CLIENT] sent ACK 11062
[CLIENT] sent ACK 11085
[CLIENT] sent ACK 11111
[CLIENT] sent ACK 11137
[CLIENT] sent ACK 11160
[CLIENT] sent ACK 11185
[CLIENT] sent ACK 11210
[CLIENT] sent ACK 11236
[CLIENT] sent ACK 11260
[CLIENT] sent ACK 11283
[CLIENT] sent ACK 11304
[CLIENT] sent ACK 11328
[CLIENT] sent ACK 11351
[CLIENT] sent ACK 11375
[CLIENT] sent ACK 11398
[CLIENT] sent ACK 11421
[CLIENT] sent ACK 11446
[CLIENT] sent ACK 11471
[CLIENT] sent ACK 11497
[CLIENT] sent ACK 11522
[CLIENT] sent ACK 11546
[CLIENT] sent ACK 11571
[CLIENT] sent ACK 11598
[CLIENT] sent ACK 11623
[CLIENT] sent ACK 11643
[CLIENT] sent ACK 11666
[CLIENT] sent ACK 11691
[CLIENT] sent ACK 11716
[CLIENT] sent ACK 11738
[CLIENT] sent ACK 11760
[CLIENT] sent ACK 11785
[CLIENT] sent ACK 11810
[CLIENT] sent ACK 11831
[CLIENT] sent ACK 11857
[CLIENT] sent ACK 11881
[CLIENT] sent ACK 11906
[CLIENT] sent ACK 11930
[CLIENT] sent ACK 11956
[CLIENT] sent ACK 11979
[CLIENT] sent ACK 12002
[CLIENT] sent ACK 12026
[CLIENT] sent ACK 12050
[CLIENT] sent ACK 12075
[CLIENT] sent ACK 12098
[CLIENT] sent ACK 12121
[CLIENT] sent ACK 12145
[CLIENT] sent ACK 12169
[CLIENT] sent ACK 12194
[CLIENT] sent ACK 12218
[CLIENT] sent ACK 12241
[CLIENT] sent ACK 12265
[CLIENT] sent ACK 12290
[CLIENT] sent ACK 12315
[CLIENT] sent ACK 12339
[CLIENT] sent ACK 12363
[CLIENT] sent ACK 12387
[CLIENT] sent ACK 12412
[CLIENT] sent ACK 12436
[CLIENT] sent ACK 12458
[CLIENT] sent ACK 12481
[CLIENT] sent ACK 12505
[CLIENT] sent ACK 12530
[CLIENT] sent ACK 12556
[CLIENT] sent ACK 12582
[CLIENT] sent ACK 12606
[CLIENT] sent ACK 12630
[CLIENT] sent ACK 12655
[CLIENT] sent ACK 12679
[CLIENT] sent ACK 12704
[CLIENT] sent ACK 12728
[CLIENT] sent ACK 12753
[CLIENT] sent ACK 12777
[CLIENT] sent ACK 12803
[CLIENT] sent ACK 12827
[CLIENT] sent ACK 12851
[CLIENT] sent ACK 12872
[CLIENT] sent ACK 12896
[CLIENT] sent ACK 12919
[CLIENT] sent ACK 12943
[CLIENT] sent ACK 12967
[CLIENT] sent ACK 12990
[CLIENT] sent ACK 13014
[CLIENT] sent ACK 13040
[CLIENT] sent ACK 13063
[CLIENT] sent ACK 13084
[CLIENT] sent ACK 13108
[CLIENT] sent ACK 13132
[CLIENT] sent ACK 13156
[CLIENT] sent ACK 13179
[CLIENT] sent ACK 13204
[CLIENT] sent ACK 13228
[CLIENT] sent ACK 13251
[CLIENT] sent ACK 13275
[CLIENT] sent ACK 13300
[CLIENT] sent ACK 13325
[CLIENT] sent ACK 13349
[CLIENT] sent ACK 13374
[CLIENT] sent ACK 13397
[CLIENT] sent ACK 13420
[CLIENT] sent ACK 13443
[CLIENT] sent ACK 13469
[CLIENT] sent ACK 13493
[CLIENT] sent ACK 13518
[CLIENT] sent ACK 13543
[CLIENT] sent ACK 13567
[CLIENT] sent ACK 13593
[CLIENT] sent ACK 13618
[CLIENT] sent ACK 13643
[CLIENT] sent ACK 13665
[CLIENT] sent ACK 13688
[CLIENT] sent ACK 13712
[CLIENT] sent ACK 13738
[CLIENT] sent ACK 13761
[CLIENT] sent ACK 13783
[CLIENT] sent ACK 13806
