Script started on 2026-04-22 15:20:53+00:00 [COMMAND="cd ~/secure-reliable-file-fransfer && { /usr/bin/time -p sudo PYTHONPATH=. python3 -u main.py --mode client --config config_phase1.json --file ./gdrive-folder/test_800mb_file; } 2>&1" TERM="xterm-256color" TTY="/dev/pts/0" COLUMNS="222" LINES="30"]
[CLIENT] running on 172.31.64.201:50000
[CLIENT] talking to server 172.31.77.14:50000
[CLIENT] requested file: ./gdrive-folder/test_800mb_file
[CLIENT] sent ACK 3
[CLIENT] sent ACK 30
[CLIENT] sent ACK 57
[CLIENT] sent ACK 81
[CLIENT] sent ACK 105
[CLIENT] sent ACK 157
[CLIENT] sent ACK 200
[CLIENT] sent ACK 225
[CLIENT] sent ACK 251
[CLIENT] sent ACK 278
[CLIENT] sent ACK 303
[CLIENT] sent ACK 328
[CLIENT] sent ACK 354
[CLIENT] sent ACK 379
[CLIENT] sent ACK 404
[CLIENT] sent ACK 430
[CLIENT] sent ACK 455
[CLIENT] sent ACK 480
[CLIENT] sent ACK 506
[CLIENT] sent ACK 530
[CLIENT] sent ACK 551
[CLIENT] sent ACK 597
[CLIENT] sent ACK 641
[CLIENT] sent ACK 666
[CLIENT] sent ACK 688
[CLIENT] sent ACK 714
[CLIENT] sent ACK 739
[CLIENT] sent ACK 763
[CLIENT] sent ACK 789
[CLIENT] sent ACK 814
[CLIENT] sent ACK 836
[CLIENT] sent ACK 861
[CLIENT] sent ACK 885
[CLIENT] sent ACK 910
[CLIENT] sent ACK 935
[CLIENT] sent ACK 959
[CLIENT] sent ACK 984
[CLIENT] sent ACK 1009
[CLIENT] sent ACK 1033
[CLIENT] sent ACK 1058
[CLIENT] sent ACK 1081
[CLIENT] sent ACK 1107
[CLIENT] sent ACK 1131
[CLIENT] sent ACK 1156
[CLIENT] sent ACK 1181
[CLIENT] sent ACK 1204
[CLIENT] sent ACK 1228
[CLIENT] sent ACK 1254
[CLIENT] sent ACK 1279
[CLIENT] sent ACK 1304
[CLIENT] sent ACK 1327
[CLIENT] sent ACK 1351
[CLIENT] sent ACK 1375
[CLIENT] sent ACK 1400
[CLIENT] sent ACK 1425
[CLIENT] sent ACK 1449
[CLIENT] sent ACK 1473
[CLIENT] sent ACK 1498
[CLIENT] sent ACK 1524
[CLIENT] sent ACK 1550
[CLIENT] sent ACK 1573
[CLIENT] sent ACK 1600
[CLIENT] sent ACK 1625
[CLIENT] sent ACK 1650
[CLIENT] sent ACK 1675
[CLIENT] sent ACK 1698
[CLIENT] sent ACK 1723
[CLIENT] sent ACK 1748
[CLIENT] sent ACK 1772
[CLIENT] sent ACK 1800
[CLIENT] sent ACK 1824
[CLIENT] sent ACK 1848
[CLIENT] sent ACK 1872
[CLIENT] sent ACK 1896
[CLIENT] sent ACK 1920
[CLIENT] sent ACK 1942
[CLIENT] sent ACK 1966
[CLIENT] sent ACK 1990
[CLIENT] sent ACK 2014
[CLIENT] sent ACK 2038
[CLIENT] sent ACK 2062
[CLIENT] sent ACK 2084
[CLIENT] sent ACK 2109
[CLIENT] sent ACK 2130
[CLIENT] sent ACK 2154
[CLIENT] sent ACK 2178
[CLIENT] sent ACK 2201
[CLIENT] sent ACK 2226
[CLIENT] sent ACK 2250
[CLIENT] sent ACK 2274
[CLIENT] sent ACK 2298
[CLIENT] sent ACK 2320
[CLIENT] sent ACK 2343
[CLIENT] sent ACK 2368
[CLIENT] sent ACK 2392
[CLIENT] sent ACK 2416
[CLIENT] sent ACK 2440
[CLIENT] sent ACK 2462
[CLIENT] sent ACK 2486
[CLIENT] sent ACK 2510
[CLIENT] sent ACK 2534
[CLIENT] sent ACK 2559
[CLIENT] sent ACK 2582
[CLIENT] sent ACK 2605
[CLIENT] sent ACK 2629
[CLIENT] sent ACK 2654
[CLIENT] sent ACK 2679
[CLIENT] sent ACK 2703
[CLIENT] sent ACK 2727
[CLIENT] sent ACK 2750
[CLIENT] sent ACK 2774
[CLIENT] sent ACK 2798
[CLIENT] sent ACK 2822
[CLIENT] sent ACK 2846
[CLIENT] sent ACK 2869
[CLIENT] sent ACK 2892
[CLIENT] sent ACK 2916
[CLIENT] sent ACK 2940
[CLIENT] sent ACK 2964
[CLIENT] sent ACK 2988
[CLIENT] sent ACK 3011
[CLIENT] sent ACK 3035
[CLIENT] sent ACK 3059
[CLIENT] sent ACK 3083
[CLIENT] sent ACK 3103
[CLIENT] sent ACK 3117
[CLIENT] sent ACK 3132
[CLIENT] sent ACK 3146
[CLIENT] sent ACK 3161
[CLIENT] sent ACK 3179
[CLIENT] sent ACK 3203
[CLIENT] sent ACK 3227
[CLIENT] sent ACK 3251
[CLIENT] sent ACK 3274
[CLIENT] sent ACK 3298
[CLIENT] sent ACK 3323
[CLIENT] sent ACK 3348
[CLIENT] sent ACK 3372
[CLIENT] sent ACK 3394
[CLIENT] sent ACK 3419
[CLIENT] sent ACK 3443
[CLIENT] sent ACK 3467
[CLIENT] sent ACK 3491
[CLIENT] sent ACK 3514
[CLIENT] sent ACK 3538
[CLIENT] sent ACK 3561
[CLIENT] sent ACK 3587
[CLIENT] sent ACK 3611
[CLIENT] sent ACK 3632
[CLIENT] sent ACK 3656
[CLIENT] sent ACK 3680
[CLIENT] sent ACK 3705
[CLIENT] sent ACK 3729
[CLIENT] sent ACK 3753
[CLIENT] sent ACK 3777
[CLIENT] sent ACK 3801
[CLIENT] sent ACK 3826
[CLIENT] sent ACK 3850
[CLIENT] sent ACK 3874
[CLIENT] sent ACK 3897
[CLIENT] sent ACK 3921
[CLIENT] sent ACK 3945
[CLIENT] sent ACK 3969
[CLIENT] sent ACK 3993
[CLIENT] sent ACK 4016
[CLIENT] sent ACK 4040
[CLIENT] sent ACK 4064
[CLIENT] sent ACK 4088
[CLIENT] sent ACK 4112
[CLIENT] sent ACK 4135
[CLIENT] sent ACK 4158
[CLIENT] sent ACK 4182
[CLIENT] sent ACK 4206
[CLIENT] sent ACK 4229
[CLIENT] sent ACK 4254
[CLIENT] sent ACK 4276
[CLIENT] sent ACK 4301
[CLIENT] sent ACK 4321
[CLIENT] sent ACK 4345
[CLIENT] sent ACK 4371
[CLIENT] sent ACK 4393
[CLIENT] sent ACK 4418
[CLIENT] sent ACK 4443
[CLIENT] sent ACK 4468
[CLIENT] sent ACK 4493
[CLIENT] sent ACK 4518
[CLIENT] sent ACK 4541
[CLIENT] sent ACK 4565
[CLIENT] sent ACK 4590
[CLIENT] sent ACK 4615
[CLIENT] sent ACK 4640
[CLIENT] sent ACK 4665
[CLIENT] sent ACK 4689
[CLIENT] sent ACK 4713
[CLIENT] sent ACK 4738
[CLIENT] sent ACK 4762
[CLIENT] sent ACK 4786
[CLIENT] sent ACK 4808
[CLIENT] sent ACK 4832
[CLIENT] sent ACK 4856
[CLIENT] sent ACK 4880
[CLIENT] sent ACK 4903
[CLIENT] sent ACK 4906
[CLIENT] sent ACK 4912
[CLIENT] sent ACK 4926
[CLIENT] sent ACK 4949
[CLIENT] sent ACK 4975
[CLIENT] sent ACK 4998
[CLIENT] sent ACK 5021
[CLIENT] sent ACK 5045
[CLIENT] sent ACK 5069
[CLIENT] sent ACK 5093
[CLIENT] sent ACK 5117
[CLIENT] sent ACK 5139
[CLIENT] sent ACK 5161
[CLIENT] sent ACK 5185
[CLIENT] sent ACK 5210
[CLIENT] sent ACK 5234
[CLIENT] sent ACK 5257
[CLIENT] sent ACK 5280
[CLIENT] sent ACK 5305
[CLIENT] sent ACK 5329
[CLIENT] sent ACK 5353
[CLIENT] sent ACK 5377
[CLIENT] sent ACK 5403
[CLIENT] sent ACK 5424
[CLIENT] sent ACK 5448
[CLIENT] sent ACK 5473
[CLIENT] sent ACK 5497
[CLIENT] sent ACK 5522
[CLIENT] sent ACK 5545
[CLIENT] sent ACK 5568
[CLIENT] sent ACK 5593
[CLIENT] sent ACK 5617
[CLIENT] sent ACK 5641
[CLIENT] sent ACK 5666
[CLIENT] sent ACK 5689
[CLIENT] sent ACK 5712
[CLIENT] sent ACK 5736
[CLIENT] sent ACK 5760
[CLIENT] sent ACK 5784
[CLIENT] sent ACK 5807
[CLIENT] sent ACK 5831
[CLIENT] sent ACK 5856
[CLIENT] sent ACK 5880
[CLIENT] sent ACK 5904
[CLIENT] sent ACK 5928
[CLIENT] sent ACK 5951
[CLIENT] sent ACK 5975
[CLIENT] sent ACK 5999
[CLIENT] sent ACK 6024
[CLIENT] sent ACK 6048
[CLIENT] sent ACK 6070
[CLIENT] sent ACK 6095
[CLIENT] sent ACK 6119
[CLIENT] sent ACK 6144
[CLIENT] sent ACK 6168
[CLIENT] sent ACK 6190
[CLIENT] sent ACK 6215
[CLIENT] sent ACK 6239
[CLIENT] sent ACK 6263
[CLIENT] sent ACK 6288
[CLIENT] sent ACK 6310
[CLIENT] sent ACK 6335
[CLIENT] sent ACK 6358
[CLIENT] sent ACK 6383
[CLIENT] sent ACK 6407
[CLIENT] sent ACK 6430
[CLIENT] sent ACK 6454
[CLIENT] sent ACK 6478
[CLIENT] sent ACK 6502
[CLIENT] sent ACK 6526
[CLIENT] sent ACK 6549
[CLIENT] sent ACK 6573
[CLIENT] sent ACK 6598
[CLIENT] sent ACK 6624
[CLIENT] sent ACK 6649
[CLIENT] sent ACK 6672
[CLIENT] sent ACK 6697
[CLIENT] sent ACK 6721
[CLIENT] sent ACK 6746
[CLIENT] sent ACK 6771
[CLIENT] sent ACK 6796
[CLIENT] sent ACK 6819
[CLIENT] sent ACK 6843
[CLIENT] sent ACK 6868
[CLIENT] sent ACK 6894
[CLIENT] sent ACK 6919
[CLIENT] sent ACK 6943
[CLIENT] sent ACK 6967
[CLIENT] sent ACK 6992
[CLIENT] sent ACK 7016
[CLIENT] sent ACK 7041
[CLIENT] sent ACK 7067
[CLIENT] sent ACK 7090
[CLIENT] sent ACK 7113
[CLIENT] sent ACK 7138
[CLIENT] sent ACK 7162
[CLIENT] sent ACK 7186
[CLIENT] sent ACK 7209
[CLIENT] sent ACK 7233
[CLIENT] sent ACK 7257
[CLIENT] sent ACK 7282
[CLIENT] sent ACK 7306
[CLIENT] sent ACK 7329
[CLIENT] sent ACK 7353
[CLIENT] sent ACK 7377
[CLIENT] sent ACK 7401
[CLIENT] sent ACK 7426
[CLIENT] sent ACK 7450
[CLIENT] sent ACK 7473
[CLIENT] sent ACK 7498
[CLIENT] sent ACK 7522
[CLIENT] sent ACK 7547
[CLIENT] sent ACK 7574
[CLIENT] sent ACK 7596
[CLIENT] sent ACK 7621
[CLIENT] sent ACK 7647
[CLIENT] sent ACK 7673
[CLIENT] sent ACK 7698
[CLIENT] sent ACK 7721
[CLIENT] sent ACK 7745
[CLIENT] sent ACK 7769
[CLIENT] sent ACK 7794
[CLIENT] sent ACK 7819
[CLIENT] sent ACK 7844
[CLIENT] sent ACK 7868
[CLIENT] sent ACK 7892
[CLIENT] sent ACK 7916
[CLIENT] sent ACK 7940
[CLIENT] sent ACK 7963
[CLIENT] sent ACK 7987
[CLIENT] sent ACK 8010
[CLIENT] sent ACK 8034
[CLIENT] sent ACK 8058
[CLIENT] sent ACK 8082
[CLIENT] sent ACK 8106
[CLIENT] sent ACK 8130
[CLIENT] sent ACK 8153
[CLIENT] sent ACK 8177
[CLIENT] sent ACK 8204
[CLIENT] sent ACK 8229
[CLIENT] sent ACK 8254
[CLIENT] sent ACK 8278
[CLIENT] sent ACK 8302
[CLIENT] sent ACK 8328
[CLIENT] sent ACK 8353
[CLIENT] sent ACK 8378
[CLIENT] sent ACK 8401
[CLIENT] sent ACK 8425
[CLIENT] sent ACK 8449
[CLIENT] sent ACK 8474
[CLIENT] sent ACK 8499
[CLIENT] sent ACK 8522
[CLIENT] sent ACK 8546
[CLIENT] sent ACK 8570
[CLIENT] sent ACK 8595
[CLIENT] sent ACK 8620
[CLIENT] sent ACK 8644
[CLIENT] sent ACK 8668
[CLIENT] sent ACK 8692
[CLIENT] sent ACK 8716
[CLIENT] sent ACK 8740
[CLIENT] sent ACK 8765
[CLIENT] sent ACK 8788
[CLIENT] sent ACK 8812
[CLIENT] sent ACK 8836
[CLIENT] sent ACK 8860
[CLIENT] sent ACK 8885
[CLIENT] sent ACK 8907
[CLIENT] sent ACK 8931
[CLIENT] sent ACK 8955
[CLIENT] sent ACK 8980
[CLIENT] sent ACK 9003
[CLIENT] sent ACK 9026
[CLIENT] sent ACK 9051
[CLIENT] sent ACK 9075
[CLIENT] sent ACK 9099
[CLIENT] sent ACK 9123
[CLIENT] sent ACK 9147
[CLIENT] sent ACK 9171
[CLIENT] sent ACK 9195
[CLIENT] sent ACK 9219
[CLIENT] sent ACK 9243
[CLIENT] sent ACK 9265
[CLIENT] sent ACK 9290
[CLIENT] sent ACK 9309
[CLIENT] sent ACK 9346
[CLIENT] sent ACK 9370
[CLIENT] sent ACK 9393
[CLIENT] sent ACK 9417
[CLIENT] sent ACK 9441
[CLIENT] sent ACK 9462
[CLIENT] sent ACK 9492
[CLIENT] sent ACK 9516
[CLIENT] sent ACK 9531
[CLIENT] sent ACK 9569
[CLIENT] sent ACK 9621
[CLIENT] sent ACK 9645
[CLIENT] sent ACK 9667
[CLIENT] sent ACK 9691
[CLIENT] sent ACK 9715
[CLIENT] sent ACK 9739
[CLIENT] sent ACK 9763
[CLIENT] sent ACK 9786
[CLIENT] sent ACK 9809
[CLIENT] sent ACK 9833
[CLIENT] sent ACK 9858
[CLIENT] sent ACK 9881
[CLIENT] sent ACK 9906
[CLIENT] sent ACK 9929
[CLIENT] sent ACK 9952
[CLIENT] sent ACK 9975
[CLIENT] sent ACK 10000
[CLIENT] sent ACK 10024
[CLIENT] sent ACK 10048
[CLIENT] sent ACK 10072
[CLIENT] sent ACK 10094
[CLIENT] sent ACK 10119
[CLIENT] sent ACK 10142
[CLIENT] sent ACK 10167
[CLIENT] sent ACK 10192
[CLIENT] sent ACK 10215
[CLIENT] sent ACK 10239
[CLIENT] sent ACK 10265
[CLIENT] sent ACK 10289
[CLIENT] sent ACK 10313
[CLIENT] sent ACK 10337
[CLIENT] sent ACK 10362
[CLIENT] sent ACK 10386
[CLIENT] sent ACK 10409
[CLIENT] sent ACK 10433
[CLIENT] sent ACK 10458
[CLIENT] sent ACK 10480
[CLIENT] sent ACK 10503
[CLIENT] sent ACK 10528
[CLIENT] sent ACK 10552
[CLIENT] sent ACK 10576
[CLIENT] sent ACK 10599
[CLIENT] sent ACK 10622
[CLIENT] sent ACK 10648
[CLIENT] sent ACK 10673
[CLIENT] sent ACK 10697
[CLIENT] sent ACK 10721
[CLIENT] sent ACK 10743
[CLIENT] sent ACK 10769
[CLIENT] sent ACK 10794
[CLIENT] sent ACK 10819
[CLIENT] sent ACK 10843
[CLIENT] sent ACK 10865
[CLIENT] sent ACK 10890
[CLIENT] sent ACK 10914
[CLIENT] sent ACK 10938
[CLIENT] sent ACK 10962
[CLIENT] sent ACK 10984
[CLIENT] sent ACK 11009
[CLIENT] sent ACK 11033
[CLIENT] sent ACK 11057
[CLIENT] sent ACK 11081
[CLIENT] sent ACK 11104
[CLIENT] sent ACK 11128
[CLIENT] sent ACK 11152
[CLIENT] sent ACK 11176
[CLIENT] sent ACK 11200
[CLIENT] sent ACK 11222
[CLIENT] sent ACK 11246
[CLIENT] sent ACK 11270
[CLIENT] sent ACK 11293
[CLIENT] sent ACK 11325
[CLIENT] sent ACK 11347
[CLIENT] sent ACK 11372
[CLIENT] sent ACK 11396
[CLIENT] sent ACK 11420
[CLIENT] sent ACK 11444
[CLIENT] sent ACK 11467
[CLIENT] sent ACK 11490
[CLIENT] sent ACK 11514
[CLIENT] sent ACK 11538
[CLIENT] sent ACK 11562
[CLIENT] sent ACK 11586
[CLIENT] sent ACK 11608
[CLIENT] sent ACK 11633
[CLIENT] sent ACK 11658
[CLIENT] sent ACK 11682
[CLIENT] sent ACK 11705
[CLIENT] sent ACK 11729
[CLIENT] sent ACK 11754
[CLIENT] sent ACK 11780
[CLIENT] sent ACK 11804
[CLIENT] sent ACK 11830
[CLIENT] sent ACK 11853
[CLIENT] sent ACK 11879
[CLIENT] sent ACK 11904
[CLIENT] sent ACK 11929
[CLIENT] sent ACK 11954
[CLIENT] sent ACK 11979
[CLIENT] sent ACK 12002
[CLIENT] sent ACK 12026
[CLIENT] sent ACK 12050
[CLIENT] sent ACK 12074
[CLIENT] sent ACK 12098
[CLIENT] sent ACK 12122
[CLIENT] sent ACK 12146
[CLIENT] sent ACK 12170
[CLIENT] sent ACK 12194
[CLIENT] sent ACK 12217
[CLIENT] sent ACK 12240
[CLIENT] sent ACK 12264
[CLIENT] sent ACK 12289
[CLIENT] sent ACK 12313
[CLIENT] sent ACK 12337
[CLIENT] sent ACK 12360
[CLIENT] sent ACK 12384
[CLIENT] sent ACK 12408
[CLIENT] sent ACK 12432
[CLIENT] sent ACK 12456
[CLIENT] sent ACK 12478
[CLIENT] sent ACK 12502
[CLIENT] sent ACK 12526
[CLIENT] sent ACK 12549
[CLIENT] sent ACK 12575
[CLIENT] sent ACK 12598
[CLIENT] sent ACK 12622
[CLIENT] sent ACK 12647
[CLIENT] sent ACK 12672
[CLIENT] sent ACK 12697
[CLIENT] sent ACK 12720
[CLIENT] sent ACK 12743
[CLIENT] sent ACK 12768
[CLIENT] sent ACK 12792
[CLIENT] sent ACK 12816
[CLIENT] sent ACK 12840
[CLIENT] sent ACK 12863
[CLIENT] sent ACK 12889
[CLIENT] sent ACK 12914
[CLIENT] sent ACK 12938
[CLIENT] sent ACK 12963
[CLIENT] sent ACK 12985
[CLIENT] sent ACK 13010
[CLIENT] sent ACK 13034
[CLIENT] sent ACK 13058
