Script started on 2026-04-22 15:34:45+00:00 [COMMAND="cd ~/secure-reliable-file-fransfer && { /usr/bin/time -p sudo PYTHONPATH=. python3 -u main.py --mode client --config config_phase1.json --file ./gdrive-folder/test_500mb_file; } 2>&1" TERM="xterm-256color" TTY="/dev/pts/0" COLUMNS="222" LINES="30"]
[CLIENT] running on 172.31.64.201:50000
[CLIENT] talking to server 172.31.77.14:50000
[CLIENT] requested file: ./gdrive-folder/test_500mb_file
[CLIENT] sent ACK 7
[CLIENT] sent ACK 7
[CLIENT] sent ACK 7
[CLIENT] sent ACK 7
[CLIENT] sent ACK 7
[CLIENT] sent ACK 7
[CLIENT] sent ACK 7
[CLIENT] sent ACK 7
[CLIENT] sent ACK 7
[CLIENT] sent ACK 7
[CLIENT] sent ACK 7
[CLIENT] sent ACK 7
[CLIENT] sent ACK 7
[CLIENT] sent ACK 7
[CLIENT] sent ACK 7
[CLIENT] sent ACK 7
[CLIENT] sent ACK 7
[CLIENT] sent ACK 7
[CLIENT] sent ACK 94
[CLIENT] sent ACK 94
[CLIENT] sent ACK 94
[CLIENT] sent ACK 94
[CLIENT] sent ACK 176
[CLIENT] sent ACK 176
[CLIENT] sent ACK 176
[CLIENT] sent ACK 240
[CLIENT] sent ACK 240
[CLIENT] sent ACK 240
[CLIENT] sent ACK 338
[CLIENT] sent ACK 338
[CLIENT] sent ACK 338
[CLIENT] sent ACK 338
[CLIENT] sent ACK 494
[CLIENT] sent ACK 494
[CLIENT] sent ACK 494
[CLIENT] sent ACK 494
[CLIENT] sent ACK 494
[CLIENT] sent ACK 494
[CLIENT] sent ACK 593
[CLIENT] sent ACK 593
[CLIENT] sent ACK 593
[CLIENT] sent ACK 593
[CLIENT] sent ACK 653
[CLIENT] sent ACK 653
[CLIENT] sent ACK 653
[CLIENT] sent ACK 757
[CLIENT] sent ACK 757
[CLIENT] sent ACK 757
[CLIENT] sent ACK 757
[CLIENT] sent ACK 840
[CLIENT] sent ACK 840
[CLIENT] sent ACK 840
[CLIENT] sent ACK 948
[CLIENT] sent ACK 948
[CLIENT] sent ACK 948
[CLIENT] sent ACK 948
[CLIENT] sent ACK 1040
[CLIENT] sent ACK 1040
[CLIENT] sent ACK 1040
[CLIENT] sent ACK 1040
[CLIENT] sent ACK 1148
[CLIENT] sent ACK 1148
[CLIENT] sent ACK 1148
[CLIENT] sent ACK 1148
[CLIENT] sent ACK 1234
[CLIENT] sent ACK 1234
[CLIENT] sent ACK 1234
[CLIENT] sent ACK 1234
[CLIENT] sent ACK 1372
[CLIENT] sent ACK 1372
[CLIENT] sent ACK 1372
[CLIENT] sent ACK 1372
[CLIENT] sent ACK 1372
[CLIENT] sent ACK 1446
[CLIENT] sent ACK 1446
[CLIENT] sent ACK 1446
[CLIENT] sent ACK 1549
[CLIENT] sent ACK 1549
[CLIENT] sent ACK 1549
[CLIENT] sent ACK 1549
[CLIENT] sent ACK 1651
[CLIENT] sent ACK 1651
[CLIENT] sent ACK 1651
[CLIENT] sent ACK 1651
[CLIENT] sent ACK 1651
[CLIENT] sent ACK 1729
[CLIENT] sent ACK 1729
[CLIENT] sent ACK 1729
[CLIENT] sent ACK 1838
