Script started on 2026-04-22 15:53:29+00:00 [COMMAND="cd ~/secure-reliable-file-fransfer && { /usr/bin/time -p sudo PYTHONPATH=. python3 -u main.py --mode client --config config_phase1.json --file ./gdrive-folder/test_10mb_file; } 2>&1" TERM="xterm-256color" TTY="/dev/pts/0" COLUMNS="222" LINES="30"]
[CLIENT] running on 172.31.64.201:50000
[CLIENT] talking to server 172.31.77.14:50000
[CLIENT] requested file: ./gdrive-folder/test_10mb_file
[CLIENT] sent ACK 16
[CLIENT] sent ACK 45
[CLIENT] sent ACK 72
[CLIENT] sent ACK 72
[CLIENT] sent ACK 72
[CLIENT] sent ACK 72
[CLIENT] sent ACK 72
[CLIENT] sent ACK 72
[CLIENT] sent ACK 72
[CLIENT] sent ACK 72
[CLIENT] sent ACK 72
[CLIENT] sent ACK 72
[CLIENT] sent ACK 72
[CLIENT] sent ACK 72
[CLIENT] sent ACK 72
[CLIENT] sent ACK 72
[CLIENT] sent ACK 72
[CLIENT] sent ACK 72
[CLIENT] sent ACK 72
[CLIENT] sent ACK 72
[CLIENT] sent ACK 153
[CLIENT] sent ACK 153
[CLIENT] sent ACK 153
[CLIENT] sent ACK 224
[CLIENT] sent ACK 224
[CLIENT] sent ACK 224
[CLIENT] sent ACK 304
[CLIENT] sent ACK 304
[CLIENT] sent ACK 304
[CLIENT] sent ACK 378
[CLIENT] sent ACK 378
[CLIENT] sent ACK 378
[CLIENT] sent ACK 378
[CLIENT] sent ACK 444
[CLIENT] sent ACK 444
[CLIENT] sent ACK 444
[CLIENT] sent ACK 509
[CLIENT] sent ACK 509
[CLIENT] sent ACK 509
[CLIENT] sent ACK 620
[CLIENT] sent ACK 620
[CLIENT] sent ACK 620
[CLIENT] sent ACK 620
[CLIENT] sent ACK 719
[CLIENT] sent ACK 719
[CLIENT] sent ACK 719
[CLIENT] sent ACK 719
[CLIENT] sent ACK 809
[CLIENT] sent ACK 809
[CLIENT] sent ACK 809
[CLIENT] sent ACK 809
[CLIENT] sent ACK 883
[CLIENT] sent ACK 883
[CLIENT] sent ACK 883
[CLIENT] sent ACK 990
[CLIENT] sent ACK 990
[CLIENT] sent ACK 990
[CLIENT] sent ACK 990
[CLIENT] sent ACK 1079
[CLIENT] sent ACK 1079
[CLIENT] sent ACK 1079
[CLIENT] sent ACK 1079
[CLIENT] sent ACK 1194
[CLIENT] sent ACK 1194
[CLIENT] sent ACK 1194
[CLIENT] sent ACK 1194
[CLIENT] sent ACK 1194
[CLIENT] sent ACK 1224
[CLIENT] sent ACK 1224
[CLIENT] sent ACK 1366
[CLIENT] sent ACK 1366
[CLIENT] sent ACK 1366
[CLIENT] sent ACK 1366
[CLIENT] sent ACK 1366
[CLIENT] sent ACK 1401
[CLIENT] sent ACK 1487
[CLIENT] sent ACK 1487
[CLIENT] sent ACK 1487
[CLIENT] sent ACK 1487
[CLIENT] sent ACK 1561
[CLIENT] sent ACK 1561
[CLIENT] sent ACK 1561
[CLIENT] sent ACK 1667
[CLIENT] sent ACK 1667
[CLIENT] sent ACK 1667
[CLIENT] sent ACK 1667
[CLIENT] sent ACK 1746
[CLIENT] sent ACK 1746
[CLIENT] sent ACK 1746
[CLIENT] sent ACK 1846
[CLIENT] sent ACK 1846
[CLIENT] sent ACK 1846
[CLIENT] sent ACK 1846
[CLIENT] sent ACK 1912
[CLIENT] sent ACK 1912
[CLIENT] sent ACK 1912
[CLIENT] sent ACK 1990
[CLIENT] sent ACK 1990
[CLIENT] sent ACK 1990
[CLIENT] sent ACK 1990
[CLIENT] sent ACK 2102
[CLIENT] sent ACK 2102
[CLIENT] sent ACK 2102
[CLIENT] sent ACK 2102
[CLIENT] sent ACK 2172
[CLIENT] sent ACK 2172
[CLIENT] sent ACK 2172
[CLIENT] sent ACK 2292
[CLIENT] sent ACK 2292
[CLIENT] sent ACK 2292
[CLIENT] sent ACK 2292
[CLIENT] sent ACK 2292
[CLIENT] sent ACK 2402
[CLIENT] sent ACK 2402
[CLIENT] sent ACK 2402
[CLIENT] sent ACK 2402
[CLIENT] sent ACK 2498
[CLIENT] sent ACK 2498
[CLIENT] sent ACK 2498
[CLIENT] sent ACK 2498
[CLIENT] sent ACK 2581
[CLIENT] sent ACK 2581
[CLIENT] sent ACK 2581
[CLIENT] sent ACK 2581
[CLIENT] sent ACK 2651
[CLIENT] sent ACK 2651
[CLIENT] sent ACK 2651
[CLIENT] sent ACK 2718
[CLIENT] sent ACK 2718
[CLIENT] sent ACK 2718
[CLIENT] sent ACK 2826
[CLIENT] sent ACK 2826
[CLIENT] sent ACK 2826
[CLIENT] sent ACK 2826
[CLIENT] sent ACK 2896
[CLIENT] sent ACK 2896
[CLIENT] sent ACK 2896
[CLIENT] sent ACK 2960
[CLIENT] sent ACK 2960
[CLIENT] sent ACK 2960
[CLIENT] sent ACK 3033
[CLIENT] sent ACK 3033
[CLIENT] sent ACK 3033
[CLIENT] sent ACK 3108
[CLIENT] sent ACK 3108
[CLIENT] sent ACK 3108
[CLIENT] sent ACK 3179
[CLIENT] sent ACK 3179
[CLIENT] sent ACK 3179
[CLIENT] sent ACK 3261
[CLIENT] sent ACK 3261
[CLIENT] sent ACK 3261
[CLIENT] sent ACK 3261
[CLIENT] sent ACK 3337
[CLIENT] sent ACK 3337
