Script started on 2026-04-22 16:26:55+00:00 [COMMAND="cd ~/secure-reliable-file-fransfer && { /usr/bin/time -p sudo PYTHONPATH=. python3 -u main.py --mode client --config config_phase1.json --file ./gdrive-folder/test_1gb_file; } 2>&1" TERM="xterm-256color" TTY="/dev/pts/0" COLUMNS="222" LINES="30"]
[CLIENT] running on 172.31.64.201:50000
[CLIENT] talking to server 172.31.77.14:50000
[CLIENT] requested file: ./gdrive-folder/test_1gb_file
[CLIENT] sent ACK 1
[CLIENT] sent ACK 1
[CLIENT] sent ACK 1
[CLIENT] sent ACK 1
[CLIENT] sent ACK 1
[CLIENT] sent ACK 1
[CLIENT] sent ACK 1
[CLIENT] sent ACK 1
[CLIENT] sent ACK 1
[CLIENT] sent ACK 1
[CLIENT] sent ACK 1
[CLIENT] sent ACK 1
[CLIENT] sent ACK 1
[CLIENT] sent ACK 100
[CLIENT] sent ACK 100
[CLIENT] sent ACK 100
[CLIENT] sent ACK 100
[CLIENT] sent ACK 192
[CLIENT] sent ACK 192
[CLIENT] sent ACK 192
[CLIENT] sent ACK 192
[CLIENT] sent ACK 298
[CLIENT] sent ACK 298
[CLIENT] sent ACK 298
[CLIENT] sent ACK 298
[CLIENT] sent ACK 379
[CLIENT] sent ACK 379
[CLIENT] sent ACK 379
[CLIENT] sent ACK 471
[CLIENT] sent ACK 471
[CLIENT] sent ACK 471
[CLIENT] sent ACK 471
[CLIENT] sent ACK 543
[CLIENT] sent ACK 543
[CLIENT] sent ACK 543
[CLIENT] sent ACK 635
[CLIENT] sent ACK 635
[CLIENT] sent ACK 635
[CLIENT] sent ACK 635
[CLIENT] sent ACK 768
[CLIENT] sent ACK 768
[CLIENT] sent ACK 768
[CLIENT] sent ACK 768
[CLIENT] sent ACK 768
[CLIENT] sent ACK 848
[CLIENT] sent ACK 848
[CLIENT] sent ACK 848
[CLIENT] sent ACK 940
[CLIENT] sent ACK 940
[CLIENT] sent ACK 940
[CLIENT] sent ACK 1023
[CLIENT] sent ACK 1023
[CLIENT] sent ACK 1023
[CLIENT] sent ACK 1023
[CLIENT] sent ACK 1049
[CLIENT] sent ACK 1049
[CLIENT] sent ACK 1122
[CLIENT] sent ACK 1122
[CLIENT] sent ACK 1122
[CLIENT] sent ACK 1194
[CLIENT] sent ACK 1194
[CLIENT] sent ACK 1194
[CLIENT] sent ACK 1267
[CLIENT] sent ACK 1267
[CLIENT] sent ACK 1267
[CLIENT] sent ACK 1383
[CLIENT] sent ACK 1383
[CLIENT] sent ACK 1383
[CLIENT] sent ACK 1383
[CLIENT] sent ACK 1383
[CLIENT] sent ACK 1471
[CLIENT] sent ACK 1471
[CLIENT] sent ACK 1471
[CLIENT] sent ACK 1471
[CLIENT] sent ACK 1537
[CLIENT] sent ACK 1537
[CLIENT] sent ACK 1537
[CLIENT] sent ACK 1628
[CLIENT] sent ACK 1628
[CLIENT] sent ACK 1628
[CLIENT] sent ACK 1628
[CLIENT] sent ACK 1643
[CLIENT] sent ACK 1735
[CLIENT] sent ACK 1735
[CLIENT] sent ACK 1735
[CLIENT] sent ACK 1735
[CLIENT] sent ACK 1810
[CLIENT] sent ACK 1810
[CLIENT] sent ACK 1810
[CLIENT] sent ACK 1894
[CLIENT] sent ACK 1894
[CLIENT] sent ACK 1894
[CLIENT] sent ACK 1900
[CLIENT] sent ACK 1973
[CLIENT] sent ACK 1973
[CLIENT] sent ACK 1973
[CLIENT] sent ACK 2046
[CLIENT] sent ACK 2046
[CLIENT] sent ACK 2046
[CLIENT] sent ACK 2067
[CLIENT] sent ACK 2067
[CLIENT] sent ACK 2137
[CLIENT] sent ACK 2137
[CLIENT] sent ACK 2137
[CLIENT] sent ACK 2233
[CLIENT] sent ACK 2233
[CLIENT] sent ACK 2233
[CLIENT] sent ACK 2233
[CLIENT] sent ACK 2233
[CLIENT] sent ACK 2329
[CLIENT] sent ACK 2329
[CLIENT] sent ACK 2329
[CLIENT] sent ACK 2329
[CLIENT] sent ACK 2453
[CLIENT] sent ACK 2453
[CLIENT] sent ACK 2453
[CLIENT] sent ACK 2453
[CLIENT] sent ACK 2453
[CLIENT] sent ACK 2575
[CLIENT] sent ACK 2575
[CLIENT] sent ACK 2575
[CLIENT] sent ACK 2575
[CLIENT] sent ACK 2575
[CLIENT] sent ACK 2644
[CLIENT] sent ACK 2644
[CLIENT] sent ACK 2644
[CLIENT] sent ACK 2677
[CLIENT] sent ACK 2677
[CLIENT] sent ACK 2771
[CLIENT] sent ACK 2771
[CLIENT] sent ACK 2771
[CLIENT] sent ACK 2771
[CLIENT] sent ACK 2842
[CLIENT] sent ACK 2842
[CLIENT] sent ACK 2842
[CLIENT] sent ACK 2893
[CLIENT] sent ACK 2893
[CLIENT] sent ACK 2974
[CLIENT] sent ACK 2974
[CLIENT] sent ACK 2974
[CLIENT] sent ACK 3058
[CLIENT] sent ACK 3058
[CLIENT] sent ACK 3058
[CLIENT] sent ACK 3147
[CLIENT] sent ACK 3147
[CLIENT] sent ACK 3147
[CLIENT] sent ACK 3147
[CLIENT] sent ACK 3209
[CLIENT] sent ACK 3209
[CLIENT] sent ACK 3209
[CLIENT] sent ACK 3317
[CLIENT] sent ACK 3317
[CLIENT] sent ACK 3317
[CLIENT] sent ACK 3317
[CLIENT] sent ACK 3406
[CLIENT] sent ACK 3406
[CLIENT] sent ACK 3406
[CLIENT] sent ACK 3406
[CLIENT] sent ACK 3474
[CLIENT] sent ACK 3474
[CLIENT] sent ACK 3474
[CLIENT] sent ACK 3559
