Script started on 2026-04-22 15:16:21+00:00 [COMMAND="cd ~/secure-reliable-file-fransfer && { /usr/bin/time -p sudo PYTHONPATH=. python3 -u main.py --mode client --config config_phase1.json --file ./gdrive-folder/test_100mb_file; } 2>&1" TERM="xterm-256color" TTY="/dev/pts/0" COLUMNS="222" LINES="30"]
[CLIENT] running on 172.31.64.201:50000
[CLIENT] talking to server 172.31.77.14:50000
[CLIENT] requested file: ./gdrive-folder/test_100mb_file
[CLIENT] sent ACK 23
[CLIENT] sent ACK 50
[CLIENT] sent ACK 79
[CLIENT] sent ACK 107
[CLIENT] sent ACK 134
[CLIENT] sent ACK 163
[CLIENT] sent ACK 190
[CLIENT] sent ACK 218
[CLIENT] sent ACK 246
[CLIENT] sent ACK 273
[CLIENT] sent ACK 299
[CLIENT] sent ACK 327
[CLIENT] sent ACK 355
[CLIENT] sent ACK 382
[CLIENT] sent ACK 411
[CLIENT] sent ACK 438
[CLIENT] sent ACK 466
[CLIENT] sent ACK 494
[CLIENT] sent ACK 520
[CLIENT] sent ACK 548
[CLIENT] sent ACK 575
[CLIENT] sent ACK 601
[CLIENT] sent ACK 629
[CLIENT] sent ACK 654
[CLIENT] sent ACK 682
[CLIENT] sent ACK 711
[CLIENT] sent ACK 739
[CLIENT] sent ACK 767
[CLIENT] sent ACK 793
[CLIENT] sent ACK 821
[CLIENT] sent ACK 850
[CLIENT] sent ACK 878
[CLIENT] sent ACK 907
[CLIENT] sent ACK 934
[CLIENT] sent ACK 963
[CLIENT] sent ACK 991
[CLIENT] sent ACK 1019
[CLIENT] sent ACK 1047
[CLIENT] sent ACK 1075
[CLIENT] sent ACK 1101
[CLIENT] sent ACK 1128
[CLIENT] sent ACK 1156
[CLIENT] sent ACK 1184
[CLIENT] sent ACK 1212
[CLIENT] sent ACK 1238
[CLIENT] sent ACK 1266
[CLIENT] sent ACK 1294
[CLIENT] sent ACK 1322
[CLIENT] sent ACK 1350
[CLIENT] sent ACK 1377
[CLIENT] sent ACK 1405
[CLIENT] sent ACK 1432
[CLIENT] sent ACK 1460
[CLIENT] sent ACK 1487
[CLIENT] sent ACK 1512
[CLIENT] sent ACK 1540
[CLIENT] sent ACK 1567
[CLIENT] sent ACK 1595
[CLIENT] sent ACK 1622
[CLIENT] sent ACK 1649
[CLIENT] sent ACK 1677
[CLIENT] sent ACK 1704
[CLIENT] sent ACK 1732
[CLIENT] sent ACK 1760
[CLIENT] sent ACK 1785
[CLIENT] sent ACK 1813
[CLIENT] sent ACK 1840
[CLIENT] sent ACK 1867
[CLIENT] sent ACK 1894
[CLIENT] sent ACK 1920
[CLIENT] sent ACK 1947
[CLIENT] sent ACK 1975
[CLIENT] sent ACK 2002
[CLIENT] sent ACK 2029
[CLIENT] sent ACK 2055
[CLIENT] sent ACK 2080
[CLIENT] sent ACK 2106
[CLIENT] sent ACK 2133
[CLIENT] sent ACK 2160
[CLIENT] sent ACK 2188
[CLIENT] sent ACK 2215
[CLIENT] sent ACK 2240
[CLIENT] sent ACK 2268
[CLIENT] sent ACK 2295
[CLIENT] sent ACK 2323
[CLIENT] sent ACK 2350
[CLIENT] sent ACK 2375
[CLIENT] sent ACK 2403
[CLIENT] sent ACK 2431
[CLIENT] sent ACK 2459
[CLIENT] sent ACK 2486
[CLIENT] sent ACK 2511
[CLIENT] sent ACK 2539
[CLIENT] sent ACK 2566
[CLIENT] sent ACK 2593
[CLIENT] sent ACK 2621
[CLIENT] sent ACK 2647
[CLIENT] sent ACK 2673
[CLIENT] sent ACK 2702
[CLIENT] sent ACK 2729
[CLIENT] sent ACK 2756
[CLIENT] sent ACK 2783
[CLIENT] sent ACK 2808
[CLIENT] sent ACK 2835
[CLIENT] sent ACK 2862
[CLIENT] sent ACK 2888
[CLIENT] sent ACK 2915
[CLIENT] sent ACK 2942
[CLIENT] sent ACK 2969
[CLIENT] sent ACK 2994
[CLIENT] sent ACK 3022
[CLIENT] sent ACK 3049
[CLIENT] sent ACK 3076
[CLIENT] sent ACK 3103
[CLIENT] sent ACK 3128
[CLIENT] sent ACK 3155
[CLIENT] sent ACK 3182
[CLIENT] sent ACK 3209
[CLIENT] sent ACK 3236
[CLIENT] sent ACK 3261
[CLIENT] sent ACK 3289
[CLIENT] sent ACK 3316
[CLIENT] sent ACK 3343
[CLIENT] sent ACK 3372
[CLIENT] sent ACK 3399
[CLIENT] sent ACK 3424
[CLIENT] sent ACK 3451
[CLIENT] sent ACK 3478
[CLIENT] sent ACK 3505
[CLIENT] sent ACK 3533
[CLIENT] sent ACK 3558
[CLIENT] sent ACK 3585
[CLIENT] sent ACK 3612
[CLIENT] sent ACK 3639
[CLIENT] sent ACK 3667
[CLIENT] sent ACK 3693
[CLIENT] sent ACK 3720
[CLIENT] sent ACK 3747
[CLIENT] sent ACK 3773
[CLIENT] sent ACK 3801
[CLIENT] sent ACK 3827
[CLIENT] sent ACK 3855
[CLIENT] sent ACK 3882
[CLIENT] sent ACK 3909
[CLIENT] sent ACK 3936
[CLIENT] sent ACK 3962
[CLIENT] sent ACK 3990
[CLIENT] sent ACK 4017
[CLIENT] sent ACK 4044
[CLIENT] sent ACK 4070
[CLIENT] sent ACK 4097
[CLIENT] sent ACK 4124
[CLIENT] sent ACK 4151
[CLIENT] sent ACK 4178
[CLIENT] sent ACK 4205
[CLIENT] sent ACK 4232
[CLIENT] sent ACK 4258
[CLIENT] sent ACK 4285
[CLIENT] sent ACK 4313
[CLIENT] sent ACK 4340
[CLIENT] sent ACK 4367
[CLIENT] sent ACK 4394
[CLIENT] sent ACK 4419
[CLIENT] sent ACK 4446
[CLIENT] sent ACK 4473
[CLIENT] sent ACK 4500
[CLIENT] sent ACK 4528
[CLIENT] sent ACK 4555
[CLIENT] sent ACK 4581
[CLIENT] sent ACK 4609
[CLIENT] sent ACK 4637
[CLIENT] sent ACK 4665
[CLIENT] sent ACK 4694
[CLIENT] sent ACK 4721
[CLIENT] sent ACK 4749
[CLIENT] sent ACK 4778
[CLIENT] sent ACK 4806
[CLIENT] sent ACK 4834
[CLIENT] sent ACK 4861
[CLIENT] sent ACK 4889
[CLIENT] sent ACK 4918
[CLIENT] sent ACK 4946
[CLIENT] sent ACK 4974
[CLIENT] sent ACK 5003
[CLIENT] sent ACK 5032
[CLIENT] sent ACK 5058
[CLIENT] sent ACK 5086
[CLIENT] sent ACK 5116
[CLIENT] sent ACK 5146
[CLIENT] sent ACK 5176
[CLIENT] sent ACK 5203
[CLIENT] sent ACK 5229
[CLIENT] sent ACK 5257
[CLIENT] sent ACK 5285
[CLIENT] sent ACK 5312
[CLIENT] sent ACK 5339
[CLIENT] sent ACK 5365
[CLIENT] sent ACK 5392
[CLIENT] sent ACK 5419
[CLIENT] sent ACK 5446
[CLIENT] sent ACK 5474
[CLIENT] sent ACK 5499
[CLIENT] sent ACK 5526
[CLIENT] sent ACK 5552
[CLIENT] sent ACK 5579
[CLIENT] sent ACK 5601
[CLIENT] sent ACK 5631
[CLIENT] sent ACK 5669
[CLIENT] sent ACK 5703
[CLIENT] sent ACK 5765
[CLIENT] sent ACK 5791
[CLIENT] sent ACK 5818
[CLIENT] sent ACK 5845
[CLIENT] sent ACK 5871
[CLIENT] sent ACK 5900
[CLIENT] sent ACK 5926
[CLIENT] sent ACK 5954
[CLIENT] sent ACK 5982
[CLIENT] sent ACK 6009
[CLIENT] sent ACK 6037
[CLIENT] sent ACK 6063
[CLIENT] sent ACK 6090
[CLIENT] sent ACK 6116
[CLIENT] sent ACK 6144
[CLIENT] sent ACK 6171
[CLIENT] sent ACK 6197
[CLIENT] sent ACK 6224
[CLIENT] sent ACK 6252
[CLIENT] sent ACK 6279
[CLIENT] sent ACK 6306
[CLIENT] sent ACK 6331
[CLIENT] sent ACK 6360
[CLIENT] sent ACK 6387
[CLIENT] sent ACK 6414
[CLIENT] sent ACK 6441
[CLIENT] sent ACK 6467
[CLIENT] sent ACK 6494
[CLIENT] sent ACK 6521
[CLIENT] sent ACK 6548
[CLIENT] sent ACK 6575
[CLIENT] sent ACK 6602
[CLIENT] sent ACK 6628
[CLIENT] sent ACK 6655
[CLIENT] sent ACK 6682
[CLIENT] sent ACK 6709
[CLIENT] sent ACK 6735
[CLIENT] sent ACK 6762
[CLIENT] sent ACK 6789
[CLIENT] sent ACK 6815
[CLIENT] sent ACK 6847
[CLIENT] sent ACK 6873
[CLIENT] sent ACK 6899
[CLIENT] sent ACK 6927
[CLIENT] sent ACK 6955
[CLIENT] sent ACK 6982
[CLIENT] sent ACK 7008
[CLIENT] sent ACK 7034
[CLIENT] sent ACK 7061
[CLIENT] sent ACK 7088
[CLIENT] sent ACK 7116
[CLIENT] sent ACK 7143
[CLIENT] sent ACK 7169
[CLIENT] sent ACK 7195
[CLIENT] sent ACK 7222
[CLIENT] sent ACK 7250
[CLIENT] sent ACK 7277
[CLIENT] sent ACK 7304
[CLIENT] sent ACK 7329
[CLIENT] sent ACK 7356
[CLIENT] sent ACK 7384
[CLIENT] sent ACK 7411
[CLIENT] sent ACK 7438
