Script started on 2026-04-22 15:26:24+00:00 [COMMAND="cd ~/secure-reliable-file-fransfer && { /usr/bin/time -p sudo PYTHONPATH=. python3 -u main.py --mode client --config config_phase1.json --file ./gdrive-folder/test_1gb_file; } 2>&1" TERM="xterm-256color" TTY="/dev/pts/0" COLUMNS="222" LINES="30"]
[CLIENT] running on 172.31.64.201:50000
[CLIENT] talking to server 172.31.77.14:50000
[CLIENT] requested file: ./gdrive-folder/test_1gb_file
[CLIENT] sent ACK 14
[CLIENT] sent ACK 41
[CLIENT] sent ACK 69
[CLIENT] sent ACK 96
[CLIENT] sent ACK 123
[CLIENT] sent ACK 151
[CLIENT] sent ACK 180
[CLIENT] sent ACK 207
[CLIENT] sent ACK 235
[CLIENT] sent ACK 263
[CLIENT] sent ACK 290
[CLIENT] sent ACK 318
[CLIENT] sent ACK 346
[CLIENT] sent ACK 374
[CLIENT] sent ACK 402
[CLIENT] sent ACK 430
[CLIENT] sent ACK 457
[CLIENT] sent ACK 485
[CLIENT] sent ACK 510
[CLIENT] sent ACK 534
[CLIENT] sent ACK 562
[CLIENT] sent ACK 589
[CLIENT] sent ACK 617
[CLIENT] sent ACK 644
[CLIENT] sent ACK 670
[CLIENT] sent ACK 698
[CLIENT] sent ACK 725
[CLIENT] sent ACK 752
[CLIENT] sent ACK 779
[CLIENT] sent ACK 804
[CLIENT] sent ACK 834
[CLIENT] sent ACK 861
[CLIENT] sent ACK 889
[CLIENT] sent ACK 917
[CLIENT] sent ACK 943
[CLIENT] sent ACK 970
[CLIENT] sent ACK 998
[CLIENT] sent ACK 1026
[CLIENT] sent ACK 1053
[CLIENT] sent ACK 1081
[CLIENT] sent ACK 1110
[CLIENT] sent ACK 1138
[CLIENT] sent ACK 1166
[CLIENT] sent ACK 1194
[CLIENT] sent ACK 1221
[CLIENT] sent ACK 1249
[CLIENT] sent ACK 1278
[CLIENT] sent ACK 1306
[CLIENT] sent ACK 1328
[CLIENT] sent ACK 1345
[CLIENT] sent ACK 1361
[CLIENT] sent ACK 1377
[CLIENT] sent ACK 1404
[CLIENT] sent ACK 1433
[CLIENT] sent ACK 1462
[CLIENT] sent ACK 1488
[CLIENT] sent ACK 1516
[CLIENT] sent ACK 1544
[CLIENT] sent ACK 1573
[CLIENT] sent ACK 1602
[CLIENT] sent ACK 1629
[CLIENT] sent ACK 1657
[CLIENT] sent ACK 1685
[CLIENT] sent ACK 1713
[CLIENT] sent ACK 1740
[CLIENT] sent ACK 1765
[CLIENT] sent ACK 1793
[CLIENT] sent ACK 1824
[CLIENT] sent ACK 1853
[CLIENT] sent ACK 1869
[CLIENT] sent ACK 1907
[CLIENT] sent ACK 1939
[CLIENT] sent ACK 1979
[CLIENT] sent ACK 2019
[CLIENT] sent ACK 2057
[CLIENT] sent ACK 2121
[CLIENT] sent ACK 2171
[CLIENT] sent ACK 2198
[CLIENT] sent ACK 2226
[CLIENT] sent ACK 2256
[CLIENT] sent ACK 2284
[CLIENT] sent ACK 2312
[CLIENT] sent ACK 2339
[CLIENT] sent ACK 2368
[CLIENT] sent ACK 2396
[CLIENT] sent ACK 2424
[CLIENT] sent ACK 2452
[CLIENT] sent ACK 2480
[CLIENT] sent ACK 2507
[CLIENT] sent ACK 2535
[CLIENT] sent ACK 2564
[CLIENT] sent ACK 2593
[CLIENT] sent ACK 2621
[CLIENT] sent ACK 2650
[CLIENT] sent ACK 2679
[CLIENT] sent ACK 2708
[CLIENT] sent ACK 2735
[CLIENT] sent ACK 2765
[CLIENT] sent ACK 2793
[CLIENT] sent ACK 2821
[CLIENT] sent ACK 2850
[CLIENT] sent ACK 2878
[CLIENT] sent ACK 2906
[CLIENT] sent ACK 2934
[CLIENT] sent ACK 2960
[CLIENT] sent ACK 2987
[CLIENT] sent ACK 3017
[CLIENT] sent ACK 3045
[CLIENT] sent ACK 3073
[CLIENT] sent ACK 3100
[CLIENT] sent ACK 3127
[CLIENT] sent ACK 3155
[CLIENT] sent ACK 3185
[CLIENT] sent ACK 3214
[CLIENT] sent ACK 3240
[CLIENT] sent ACK 3269
[CLIENT] sent ACK 3297
[CLIENT] sent ACK 3328
[CLIENT] sent ACK 3356
[CLIENT] sent ACK 3382
[CLIENT] sent ACK 3411
[CLIENT] sent ACK 3440
[CLIENT] sent ACK 3468
[CLIENT] sent ACK 3496
[CLIENT] sent ACK 3523
[CLIENT] sent ACK 3550
[CLIENT] sent ACK 3579
[CLIENT] sent ACK 3606
[CLIENT] sent ACK 3633
[CLIENT] sent ACK 3660
[CLIENT] sent ACK 3685
[CLIENT] sent ACK 3713
[CLIENT] sent ACK 3740
[CLIENT] sent ACK 3767
[CLIENT] sent ACK 3794
[CLIENT] sent ACK 3822
[CLIENT] sent ACK 3849
[CLIENT] sent ACK 3876
[CLIENT] sent ACK 3903
[CLIENT] sent ACK 3930
[CLIENT] sent ACK 3956
[CLIENT] sent ACK 3984
[CLIENT] sent ACK 4012
[CLIENT] sent ACK 4040
[CLIENT] sent ACK 4068
[CLIENT] sent ACK 4094
[CLIENT] sent ACK 4122
[CLIENT] sent ACK 4150
[CLIENT] sent ACK 4178
[CLIENT] sent ACK 4206
[CLIENT] sent ACK 4233
[CLIENT] sent ACK 4255
[CLIENT] sent ACK 4295
[CLIENT] sent ACK 4324
[CLIENT] sent ACK 4352
[CLIENT] sent ACK 4381
[CLIENT] sent ACK 4407
[CLIENT] sent ACK 4436
[CLIENT] sent ACK 4464
[CLIENT] sent ACK 4494
[CLIENT] sent ACK 4522
[CLIENT] sent ACK 4550
