Script started on 2026-04-22 16:14:16+00:00 [COMMAND="cd ~/secure-reliable-file-fransfer && { /usr/bin/time -p sudo PYTHONPATH=. python3 -u main.py --mode client --config config_phase1.json --file ./gdrive-folder/test_10mb_file; } 2>&1" TERM="xterm-256color" TTY="/dev/pts/0" COLUMNS="222" LINES="30"]
[CLIENT] running on 172.31.64.201:50000
[CLIENT] talking to server 172.31.77.14:50000
[CLIENT] requested file: ./gdrive-folder/test_10mb_file
[CLIENT] sent ACK 14
[CLIENT] sent ACK 21
[CLIENT] sent ACK 21
[CLIENT] sent ACK 21
[CLIENT] sent ACK 21
[CLIENT] sent ACK 21
[CLIENT] sent ACK 21
[CLIENT] sent ACK 21
[CLIENT] sent ACK 21
[CLIENT] sent ACK 21
[CLIENT] sent ACK 21
[CLIENT] sent ACK 21
[CLIENT] sent ACK 21
[CLIENT] sent ACK 21
[CLIENT] sent ACK 21
[CLIENT] sent ACK 21
[CLIENT] sent ACK 21
[CLIENT] sent ACK 21
[CLIENT] sent ACK 142
[CLIENT] sent ACK 142
[CLIENT] sent ACK 142
[CLIENT] sent ACK 142
[CLIENT] sent ACK 142
[CLIENT] sent ACK 227
[CLIENT] sent ACK 227
[CLIENT] sent ACK 227
[CLIENT] sent ACK 257
[CLIENT] sent ACK 257
[CLIENT] sent ACK 321
[CLIENT] sent ACK 321
[CLIENT] sent ACK 321
[CLIENT] sent ACK 398
[CLIENT] sent ACK 398
[CLIENT] sent ACK 398
[CLIENT] sent ACK 503
[CLIENT] sent ACK 503
[CLIENT] sent ACK 503
[CLIENT] sent ACK 503
[CLIENT] sent ACK 584
[CLIENT] sent ACK 584
[CLIENT] sent ACK 584
[CLIENT] sent ACK 611
[CLIENT] sent ACK 611
[CLIENT] sent ACK 684
[CLIENT] sent ACK 684
[CLIENT] sent ACK 684
[CLIENT] sent ACK 754
[CLIENT] sent ACK 754
[CLIENT] sent ACK 754
[CLIENT] sent ACK 818
[CLIENT] sent ACK 818
[CLIENT] sent ACK 818
[CLIENT] sent ACK 897
[CLIENT] sent ACK 897
[CLIENT] sent ACK 897
[CLIENT] sent ACK 969
[CLIENT] sent ACK 969
[CLIENT] sent ACK 969
[CLIENT] sent ACK 1095
[CLIENT] sent ACK 1095
[CLIENT] sent ACK 1095
[CLIENT] sent ACK 1095
[CLIENT] sent ACK 1095
[CLIENT] sent ACK 1245
[CLIENT] sent ACK 1245
[CLIENT] sent ACK 1245
[CLIENT] sent ACK 1245
[CLIENT] sent ACK 1245
[CLIENT] sent ACK 1245
[CLIENT] sent ACK 1400
[CLIENT] sent ACK 1400
[CLIENT] sent ACK 1400
[CLIENT] sent ACK 1400
[CLIENT] sent ACK 1400
[CLIENT] sent ACK 1400
[CLIENT] sent ACK 1528
[CLIENT] sent ACK 1528
[CLIENT] sent ACK 1528
[CLIENT] sent ACK 1528
[CLIENT] sent ACK 1528
[CLIENT] sent ACK 1528
[CLIENT] sent ACK 1612
[CLIENT] sent ACK 1612
[CLIENT] sent ACK 1612
[CLIENT] sent ACK 1689
[CLIENT] sent ACK 1689
[CLIENT] sent ACK 1689
[CLIENT] sent ACK 1786
[CLIENT] sent ACK 1786
[CLIENT] sent ACK 1786
[CLIENT] sent ACK 1786
[CLIENT] sent ACK 1933
[CLIENT] sent ACK 1933
[CLIENT] sent ACK 1933
[CLIENT] sent ACK 1933
[CLIENT] sent ACK 1933
[CLIENT] sent ACK 1933
[CLIENT] sent ACK 2077
[CLIENT] sent ACK 2077
[CLIENT] sent ACK 2077
[CLIENT] sent ACK 2077
[CLIENT] sent ACK 2077
[CLIENT] sent ACK 2104
[CLIENT] sent ACK 2146
[CLIENT] sent ACK 2175
[CLIENT] sent ACK 2253
[CLIENT] sent ACK 2253
[CLIENT] sent ACK 2253
[CLIENT] sent ACK 2253
[CLIENT] sent ACK 2348
[CLIENT] sent ACK 2348
[CLIENT] sent ACK 2348
[CLIENT] sent ACK 2415
[CLIENT] sent ACK 2415
[CLIENT] sent ACK 2415
[CLIENT] sent ACK 2578
[CLIENT] sent ACK 2578
[CLIENT] sent ACK 2578
[CLIENT] sent ACK 2578
[CLIENT] sent ACK 2578
[CLIENT] sent ACK 2578
[CLIENT] sent ACK 2675
[CLIENT] sent ACK 2675
[CLIENT] sent ACK 2675
[CLIENT] sent ACK 2675
[CLIENT] sent ACK 2761
[CLIENT] sent ACK 2761
[CLIENT] sent ACK 2761
[CLIENT] sent ACK 2761
[CLIENT] sent ACK 2862
[CLIENT] sent ACK 2862
[CLIENT] sent ACK 2862
[CLIENT] sent ACK 2862
[CLIENT] sent ACK 2965
[CLIENT] sent ACK 2965
[CLIENT] sent ACK 2965
[CLIENT] sent ACK 2965
[CLIENT] sent ACK 3030
[CLIENT] sent ACK 3030
[CLIENT] sent ACK 3030
[CLIENT] sent ACK 3099
[CLIENT] sent ACK 3099
[CLIENT] sent ACK 3099
[CLIENT] sent ACK 3169
[CLIENT] sent ACK 3169
[CLIENT] sent ACK 3169
[CLIENT] sent ACK 3236
[CLIENT] sent ACK 3236
[CLIENT] sent ACK 3236
[CLIENT] sent ACK 3309
[CLIENT] sent ACK 3309
[CLIENT] sent ACK 3309
[CLIENT] sent ACK 3417
[CLIENT] sent ACK 3417
[CLIENT] sent ACK 3417
